xlinkID	xlink_1	xlink_2	xlink_3
4163	44978	38864	11666
74065	22195	29700	63186
26608	33006	5121	32471
33006	26608	77603	48254
76692	75664	47020	61795
76098	52922	44611	19915
52922	76098	72348	30736
32081	55460	72778	5857
55460	32081	52182	31096
18267	6469	27626	0
23086	59812	59719	23236
59812	23086	38161	16449
46827	45157	47637	65616
69052	53823	37181	79375
72302	19051	23569	60229
43443	40742	6223	67005
14035	5850	36313	7675
71386	63768	28837	61844
77024	58058	75918	27813
58058	77024	14016	27813
29513	29513	29513	15503
714	63367	54001	64162
14345	57471	61909	33750
57471	14345	43121	3740
78693	51380	49232	40022
51380	78693	37656	71633
22399	20590	66367	46599
24307	15398	30793	67101
15398	24307	27579	27579
72175	16398	53055	47844
44383	8735	0	0
64354	29316	34847	69824
29316	64354	5146	2276
19946	56498	14186	33565
12315	34187	44036	44380
34187	12315	77594	17807
42519	61585	47090	21453
61585	42519	54995	33005
26989	1678	52530	3053
1678	26989	51676	17131
28881	28881	28881	76812
37366	34333	17618	18094
34333	37366	48890	49940
24441	58194	18779	57306
58194	24441	18779	19042
32214	28741	34057	42144
47742	67586	35302	55169
67586	47742	47399	7118
7352	66948	48509	19822
8875	52127	69239	39977
61562	77417	74121	23376
53284	15756	70046	0
47024	42124	9462	74932
15922	38612	23565	25887
14351	15946	15022	67092
67874	37621	69547	0
31233	61319	77186	75110
61319	31233	65001	44269
71603	48451	7974	17806
48451	71603	69902	24975
26476	49602	38394	17039
49602	26476	30557	37435
48602	3741	6974	3741
3741	48602	43462	48602
65707	65707	65707	42609
51244	64512	59492	58496
68462	59266	22197	36664
59266	68462	38015	37176
78985	43327	54161	34188
43327	78985	57366	35040
62386	44660	3982	77359
58558	22271	64796	75653
22271	58558	30546	74341
2931	2393	21060	19828
26466	39599	60501	34167
48936	43901	16303	379
43901	48936	52768	40927
10440	51242	17028	0
37369	36922	20092	20644
8220	35431	26552	3545
35431	8220	16196	2160
30121	42175	43940	9372
42175	30121	42660	10754
15790	48198	27984	26995
48198	15790	18989	78983
1036	12861	12400	29439
12861	1036	12861	12861
58616	78165	2804	66849
14650	25225	44451	39590
56748	56748	56748	25723
68964	8283	10585	45292
66401	70924	31542	52945
52006	41015	63324	19040
53654	26197	58974	64285
26197	53654	10209	28039
71064	38538	35657	59601
38538	71064	48569	51348
30181	67423	70483	68381
67423	30181	21568	17037
27135	8318	8318	20008
22280	72364	36493	42990
72364	22280	80342	20641
1800	64807	50291	16287
42098	77001	69268	36367
77001	42098	34097	69003
41920	51381	12991	61368
51381	41920	51381	51381
62728	66176	60361	66176
52336	39201	38316	18335
63172	15578	39297	59605
61529	74416	15980	78647
74416	61529	15980	59863
57253	17375	60892	60892
39561	26137	28967	26137
26137	39561	24205	39561
54024	34716	11708	39053
6549	12176	43859	12379
38228	55332	18299	22812
8660	61747	31693	17100
16981	57025	30770	40133
50386	19831	28353	128
19831	50386	24158	16440
33413	36873	57104	40370
36873	33413	60780	31655
72478	58947	10304	75586
58947	72478	55209	25316
41291	39297	31054	65872
58896	24845	39548	59111
69572	2111	75781	63813
68736	9966	38351	59132
12537	60674	12537	12537
2308	19673	54173	33354
30672	32619	22560	77637
48880	76262	63460	54428
20444	77595	13578	45563
77595	20444	64360	20239
75118	6941	60441	39970
53443	16978	53443	53443
16978	53443	14112	14112
76635	37151	23127	54625
14391	62206	28987	11502
70905	75383	39903	26038
38607	35521	35545	42502
46523	53640	62539	0
53640	46523	4327	50269
52446	80143	58217	44391
80143	52446	13651	68489
4234	52081	17622	5497
76317	50852	73608	58958
51716	34319	77006	26145
38351	45590	12877	68736
48103	755	755	72005
755	48103	48103	11882
36478	11105	80144	68425
11105	36478	4964	18462
14354	72062	6785	4019
25177	79550	56616	15401
63181	63181	63181	12739
35922	35922	35922	6224
77831	23169	7350	74146
23169	77831	11747	0
8918	45625	8140	13797
459	79304	60149	8532
33012	58581	2180	25124
80167	23379	62601	20967
63722	37688	33546	53445
37688	63722	45370	24222
32282	45440	31286	31087
45440	32282	60600	69969
17429	60382	37409	33244
4601	59356	59794	55134
12680	52772	29655	10548
21060	2931	37268	10023
75159	16284	32061	57875
4241	31777	76907	26033
31777	4241	28164	71021
42903	21922	66455	34551
75332	34073	38751	41701
4440	45322	13536	69229
45322	4440	11942	24788
78801	66107	72553	10919
15266	9449	3814	23194
8116	38835	54946	37192
38835	8116	59202	58464
78719	21194	13230	16838
6093	74460	62721	30287
74460	6093	16896	47205
76996	68415	79850	12713
20839	20766	43394	26758
20766	20839	24563	17645
15574	49872	37901	37396
70260	52073	59012	65481
52073	70260	50274	67058
46613	14776	26319	58369
14776	46613	72112	21018
47079	64429	77643	46924
64429	47079	32245	22386
34110	29626	4200	10909
29626	34110	2318	15194
72252	79059	75181	35070
79059	72252	33749	47433
76829	19211	17377	49570
79523	19371	31658	74931
69246	69246	69246	41369
15227	55367	61243	59835
8664	57453	61745	34527
71912	24714	41348	656
10575	8131	74767	0
72010	70836	51444	64899
52997	39571	67787	63647
23641	26454	75180	24994
60206	72344	11550	12550
22656	59872	54939	55171
59872	22656	45469	4653
47482	77342	503	59558
7842	13633	23590	9110
2948	68104	1824	0
77385	77385	77385	47484
49589	40665	11276	58177
40665	49589	73367	43584
75124	16311	33528	71077
31851	23931	61999	63568
54441	9918	24565	25288
9918	54441	9918	9918
825	35291	79674	47876
42741	58634	43190	2951
58634	42741	39379	11397
28349	22948	41985	6569
22948	28349	62332	28893
72655	28532	53766	9765
6702	63174	44348	76095
63174	6702	66940	0
36525	14427	5909	78359
65368	11655	17248	2469
58219	59543	41797	19210
59543	58219	54374	76113
27186	14681	19125	22190
10345	11737	69148	14753
11737	10345	11737	11737
58797	16303	58797	58797
16303	58797	2756	48936
20956	58106	45398	72458
58106	20956	30350	52816
18001	6461	3463	65865
72134	40487	74663	7855
40487	72134	11381	3166
79549	28457	1319	25356
28457	79549	49859	62748
46580	21891	23370	43152
21891	46580	395	46505
77763	41944	24784	18588
18932	11823	25561	15437
32114	28953	32020	33368
11683	23921	1873	17486
23921	11683	14017	62706
8927	59143	8927	8927
8744	22591	62472	48856
22591	8744	45327	69587
27139	25732	33298	14740
66716	25663	66716	66716
25663	66716	49675	35313
78005	18387	28071	30648
18387	78005	66103	19586
15579	58608	46515	63565
8934	77718	6817	70210
77718	8934	34248	3549
3625	77958	49569	68083
3244	1564	39242	12011
1564	3244	37966	13707
676	19175	21226	21226
2445	25208	61163	20660
25208	2445	48890	80226
48485	79928	16717	63324
79928	48485	79928	79928
59346	53180	1934	52462
53180	59346	24253	17305
40495	11936	22866	21156
11936	40495	49187	0
77359	24223	74532	62386
7957	57939	41029	71610
73567	33296	10346	62804
33296	73567	487	18579
64706	60321	21429	18649
60321	64706	18634	1383
60724	56793	43948	49463
19804	47818	72409	24126
2903	22357	64905	1745
58080	74636	42418	0
74636	58080	41331	32124
5480	35255	21855	57910
11776	43412	1781	71354
43412	11776	43412	43412
35133	35692	35133	35133
66155	13886	44187	43226
48447	26120	66092	78156
80125	39315	66477	19708
72862	30328	9025	66779
30328	72862	6437	66682
77406	72287	64772	49866
72287	77406	47855	77616
47815	25757	11025	25695
25757	47815	36292	52231
64383	65953	14681	1388
65953	64383	70439	63202
64051	19019	38038	34068
19019	64051	32706	18586
797	53958	46701	3618
72356	38021	19806	35913
38021	72356	7441	4543
30478	34816	30478	30478
34816	30478	69280	4252
58582	58582	58582	78904
30341	18862	40352	65871
46907	4806	48609	66966
4806	46907	33604	7613
31469	8582	18599	30631
44393	72798	50794	25617
66189	69150	47078	80366
69150	66189	41365	76539
50861	54241	20150	11505
29248	5407	41163	9801
75326	66212	43358	11402
44979	67179	4895	78685
37839	6699	77881	15797
6699	37839	21023	40105
57208	33285	50697	53508
49030	69468	75315	20196
69468	49030	44054	3030
53978	54140	25262	67929
25033	56194	78502	60961
78476	26492	9092	38091
26492	78476	34031	56729
48628	56329	8180	63906
56329	48628	8179	47494
43425	71521	3319	42805
71521	43425	77745	9345
15794	50257	40037	52858
50257	15794	79888	70903
13823	42654	20855	45258
42654	13823	8805	68168
17830	38776	38797	51727
63624	80543	36412	49955
80543	63624	64002	31254
51863	31757	31758	65825
31757	51863	55435	74994
68916	53831	58018	52829
55196	75871	60534	0
75871	55196	73986	54075
22310	75036	22310	22310
75036	22310	66482	74670
22272	23543	15753	52201
23543	22272	54316	68765
21325	2196	29832	14861
2196	21325	59712	22373
56848	51239	64284	61318
51239	56848	27637	78953
38020	45350	13580	13580
16026	56191	15913	17307
56191	16026	42965	42332
66859	43047	32447	13973
77240	30575	41359	79755
53999	64425	42402	0
64425	53999	14367	22155
49469	31403	71060	46073
31403	49469	31403	31403
40420	51256	2644	64448
51256	40420	58355	19826
17653	43247	11942	65696
43247	17653	41451	23163
72771	4093	72771	72771
4093	72771	69322	73815
65958	40878	38403	60939
40878	65958	40937	10737
9469	17580	78053	0
42640	55145	66185	35930
45388	71001	61221	0
71001	45388	64518	20154
46378	36336	35309	38502
671	65521	17227	31570
65521	671	21178	22887
67889	69608	61834	46533
52265	76311	78683	31504
30563	10786	54581	38985
16691	16691	16691	64982
53295	13168	32068	48347
13168	53295	23561	40869
47195	47195	47195	37202
73982	35737	56505	11290
46347	72442	29094	61235
72442	46347	47940	52958
14641	72942	48006	1443
36364	64042	15775	23759
74555	26900	16010	7274
41965	10086	2123	48126
20333	17320	55087	79652
17320	20333	5969	9270
36396	37684	18831	54518
37684	36396	25918	14432
3952	40510	27158	77775
17227	671	57569	9924
79562	16996	58674	55936
16996	79562	6635	57658
58218	74850	6976	18710
74850	58218	74809	16102
7810	44564	77806	27001
73653	21332	62638	79609
21332	73653	30822	56225
13238	55219	4107	49609
55219	13238	74720	24821
58865	18974	15596	39711
18974	58865	50997	61809
47253	59783	73912	59783
59783	47253	21337	47253
70997	29144	29144	26307
69597	28485	31322	77572
41220	9369	13268	24433
9369	41220	21790	37650
3168	3769	59187	27664
3769	3168	5253	29372
49190	21184	64071	58774
21184	49190	80380	76199
14734	66432	35106	46920
66432	14734	58753	67888
19482	78529	66064	52684
78529	19482	69177	4185
11629	79985	11481	57959
79985	11629	65502	54686
67576	59233	10251	21270
4653	79863	73048	59872
22476	29218	44266	30812
29218	22476	26480	66160
54793	26240	21172	53768
27494	45310	68574	43591
7475	2827	13521	50327
2827	7475	29036	19871
3773	78716	31924	41939
13709	60281	79820	65634
52746	57355	28727	10954
57355	52746	59119	51212
4280	10580	18068	30561
10580	4280	66618	58858
30035	55983	47100	23034
79700	20734	49398	66692
20734	79700	2050	44852
11769	78505	65361	14349
78505	11769	78505	78505
39685	46978	39685	39685
45878	50125	39127	53746
29455	12501	21529	45888
23587	24020	63000	36074
24020	23587	43967	66174
12619	57105	2767	66991
57105	12619	73263	26074
22206	3151	46385	6339
69646	9857	69646	69646
9857	69646	121	34590
2318	80006	29626	59159
80006	2318	62763	62763
71448	33232	17265	23103
33232	71448	33252	42673
36615	33001	13645	73203
33001	36615	34218	6517
71643	68180	75998	77606
68180	71643	74389	44674
7347	43599	45510	12121
43599	7347	13696	50475
34382	47813	34382	34382
14616	25157	75962	9181
25157	14616	44134	59984
45314	40644	30484	7035
40194	44432	73962	35712
38233	43226	38233	38233
43226	38233	66155	76722
47652	19927	59659	68756
19927	47652	11097	76969
34087	69005	59359	12878
69005	34087	69516	63625
26445	70991	59792	76584
70991	26445	39525	25015
11624	34492	26792	13219
17797	531	32759	4720
531	17797	47403	26132
34159	46955	21541	1112
46955	34159	65556	59150
52418	25304	986	38142
25304	52418	46202	71039
6053	77563	11692	30844
28531	35444	50477	34697
35444	28531	39062	5591
37575	41225	34135	22779
41225	37575	79355	59117
4771	50708	19400	3462
50708	4771	10631	50903
54656	4894	54776	25109
4894	54656	41680	74965
50006	66157	1947	50559
19687	6164	0	0
72130	47485	49008	59941
47485	72130	63493	53199
38704	63240	49658	41536
63240	38704	10766	26356
45839	64629	17241	53046
26508	40392	28681	71156
40392	26508	35774	36178
31559	14338	39879	64726
62500	53290	75145	5976
53290	62500	38141	75253
18031	36976	14962	66907
10843	64671	46415	25874
64671	10843	4960	49766
39322	6200	14144	21753
6200	39322	48001	17855
60363	39206	25727	62052
62747	7406	13884	64472
40484	35150	33840	72063
32546	29143	62572	53063
29143	32546	53063	7731
9712	41798	49238	189
44059	24339	17544	21405
24339	44059	26070	31351
74317	45244	40508	27398
45244	74317	22175	62470
20331	60802	12536	53068
60802	20331	4982	78062
40830	55330	74774	39598
55330	40830	55330	55330
5659	15582	43956	32658
15582	5659	20651	61637
50325	12522	56880	50572
33408	53008	60291	19930
66483	66973	36461	13902
26949	21385	60777	37256
21385	26949	44304	11107
44970	44255	77807	36863
71024	71024	71024	17709
38253	3370	37856	42847
3370	38253	63924	54393
36782	36756	53936	53936
36756	36782	61182	32687
76716	31085	4264	60510
31085	76716	56566	47690
47991	79929	8349	905
3767	3767	3767	33866
36905	831	26186	21431
79862	36490	36490	47746
36490	79862	2009	79862
45972	51338	39392	18848
67037	23929	61849	64112
23929	67037	54525	61593
66883	61011	63732	21975
17224	46769	76698	0
46769	17224	22321	74219
42708	77419	4146	70417
77419	42708	5780	11814
54952	74952	54952	54952
74952	54952	41523	59613
65362	57816	2816	28639
57816	65362	8779	19011
28368	22051	60947	36682
22051	28368	64024	52666
63923	24497	13257	58101
53766	52610	71281	72655
42589	78964	18775	34968
78964	42589	8948	69054
42001	9798	44971	31944
9798	42001	22220	39169
9012	47828	9012	9012
47828	9012	3813	43174
29926	1173	25066	17035
32244	1846	8586	13377
69237	19643	19417	8394
19643	69237	41788	19695
36151	4458	30539	44073
57696	9112	2194	66357
56171	56171	56171	70400
37444	59853	53352	24767
61632	61764	16750	29598
61764	61632	28827	23706
41359	77240	11966	74352
66845	50169	28577	41808
11704	74505	74505	70221
54076	12700	26528	42000
28193	13878	63110	57774
13878	28193	74054	79063
75704	13594	75704	75704
66744	19937	40715	78003
51851	5647	5477	50042
5647	51851	61233	15893
51557	19304	43236	60034
75657	64846	51895	78915
64846	75657	56355	43808
3223	69288	69268	59269
38574	35765	10124	70026
35765	38574	47367	70026
6545	30851	8851	73085
15397	64805	16857	35407
64805	15397	35407	57971
18548	28867	42288	43060
23421	8142	31872	0
71046	30486	51376	0
65868	4298	19421	46726
4298	65868	57453	15758
33041	55656	24750	52191
55656	33041	26590	25634
26345	66213	71092	30891
66213	26345	54963	2273
21130	49753	4992	50614
34131	51219	71877	75763
38142	40294	52418	32030
40294	38142	64864	37971
62874	46957	48172	71408
22260	67638	26927	47622
67638	22260	762	762
31484	9619	33358	15077
24028	39214	55874	45468
26057	7456	35613	13058
7456	26057	21675	58125
16558	20758	56195	42682
20758	16558	16104	54654
70359	65027	652	14005
65027	70359	19683	72248
50161	78655	73107	67055
78655	50161	57165	80135
42119	66875	58309	55506
42174	24663	6782	6318
2507	11924	25831	77282
11924	2507	11924	11924
29661	52561	59095	937
22715	41536	4006	6615
41536	22715	29840	38704
7849	68889	59851	70814
35672	35152	2769	51132
26821	51090	45639	44942
51090	26821	67882	68927
30285	47557	64200	54875
47557	30285	61958	68233
12576	67549	47074	69788
67549	12576	201	47158
65745	2475	28971	63937
13359	31177	32421	32976
46346	36512	37768	62654
28348	66534	58541	39065
66534	28348	2892	15305
34061	8438	34061	34061
8438	34061	3754	9695
51144	46429	7281	0
46429	51144	59671	36164
19811	43485	52935	26264
14264	51650	17670	76663
51650	14264	70816	3709
76217	15596	55469	45643
15596	76217	58865	74762
20224	58682	20098	21195
55158	55346	77899	16444
55346	55158	72085	63032
73722	7338	77820	42433
62313	28005	38358	37989
77628	15267	35725	75904
71829	1895	36699	16647
1895	71829	24917	56071
76179	59715	59597	5940
59715	76179	61349	48062
6630	2641	27390	10226
2641	6630	0	0
10238	41039	60152	0
41039	10238	66251	61609
21859	64708	48328	37712
1020	59244	1184	60037
59244	1020	17836	59822
28693	54116	10606	15891
7571	29266	80300	36857
69987	69087	50251	5458
4553	48804	21203	9251
30138	30138	30138	32216
60636	36516	28434	14254
36516	60636	13874	6926
57782	65512	37358	55600
65512	57782	75775	39604
60317	25203	23140	22639
72468	6524	22737	7440
3633	37069	40856	20885
37069	3633	27020	27772
41281	26366	207	23113
1253	65352	40609	64576
12654	18844	60237	29025
80492	62395	54430	20253
64182	39956	27163	1493
39956	64182	58695	25699
34218	3683	5061	33001
3683	34218	69641	20150
75855	57316	46875	17342
42727	48800	49475	2900
451	60909	38205	33391
60909	451	48616	29026
65309	8695	49116	28009
78056	52704	71297	22305
60722	45661	21792	12564
45661	60722	30609	52134
53751	72155	65542	45104
69756	70685	30100	5444
70685	69756	75529	25605
2884	21141	69649	22350
1858	68688	3811	46048
68688	1858	36626	26123
64723	526	75576	75576
526	64723	34797	627
23171	52193	66988	66988
6370	48998	34428	18201
46316	21494	9417	34407
26738	858	69982	65595
26178	20516	22599	53035
20516	26178	74853	40282
59323	73041	49445	63507
73041	59323	14538	5015
66851	5521	65408	8515
5521	66851	12308	30263
40869	20623	42770	13168
20623	40869	5202	46928
8649	33792	12290	63600
24686	39352	23231	20989
39352	24686	10934	76988
1635	75246	7049	21441
17248	21493	50449	65368
21493	17248	48255	48255
22360	1127	2744	14469
61457	34738	18659	68377
1715	6902	20173	34292
6902	1715	36221	25034
42984	1526	45780	20118
9008	73063	68954	60668
73063	9008	80451	47425
10577	71891	67504	24066
71891	10577	55308	69513
62541	16328	79366	19593
16328	62541	56832	23612
63839	61470	60310	3122
41044	57903	39037	10844
57903	41044	27534	12606
66589	16369	54527	52827
61999	31851	29219	11314
47821	60180	12994	26091
60180	47821	80187	0
48745	80004	48745	48745
252	8180	252	252
8180	252	48628	63068
63349	60100	29031	40524
60100	63349	49607	39764
32656	10990	11173	60257
10990	32656	43330	78051
70988	7219	57644	19802
34934	9209	50233	76947
16606	17791	25660	65710
17791	16606	42334	52487
41130	9495	37547	41657
9495	41130	30380	42748
22655	32760	29888	36344
11946	11946	11946	79195
42485	73785	13691	47549
34362	27118	34278	11132
48559	35435	60355	25573
35435	48559	42432	4349
18882	45946	45946	78403
45946	18882	17102	18882
30357	8174	24840	16067
68024	10521	69271	770
10521	68024	13220	73149
66383	16749	4602	71901
60328	64629	60089	55202
25970	17944	5017	27864
17944	25970	2430	45111
41565	51747	66415	30927
51747	41565	20450	17125
75381	43229	12903	79005
16130	2856	39584	51131
2856	16130	35282	33671
40409	61115	47640	72023
24506	46745	76500	40374
77038	14422	41210	21795
14422	77038	21795	51312
61599	23786	68171	8034
42159	14231	71982	55975
46340	35578	34104	1576
35578	46340	37038	76384
60879	31448	60009	60009
31448	60879	31141	40261
64582	5087	9200	7110
5087	64582	9729	53656
9518	15599	58798	10067
35631	35631	35631	63287
25609	35324	76969	46600
15841	48695	35616	7015
14020	21554	15098	19417
21554	14020	49833	12061
30657	71659	13847	56055
71659	30657	74214	74694
45538	45538	45538	5378
53776	1849	54602	1849
1849	53776	34610	53776
36418	20387	3675	73456
20387	36418	66530	58694
28761	75254	79607	43452
75254	28761	21842	63430
11294	66622	30950	30380
3460	21568	29028	57839
21568	3460	67423	63511
66704	49279	14741	68956
49279	66704	1825	80340
28949	77188	78140	12226
77188	28949	55002	12226
60373	14270	30500	66376
14270	60373	52323	12090
35281	55280	35281	35281
55280	35281	55176	4748
42190	28379	59766	61328
60021	35420	5783	29377
74787	33637	72327	72122
38722	74388	41719	36767
78854	53594	78733	28910
77893	6522	39933	23519
6522	77893	52844	75605
2446	46146	5577	56847
46146	2446	54445	73922
20290	76648	43174	5311
53064	54227	57625	48291
54227	53064	80200	72476
52026	9236	41085	40388
9236	52026	74961	35478
49534	79221	60466	6960
18783	69465	22730	25563
70312	8915	21033	68487
8915	70312	80332	2788
42328	15821	7150	2762
15821	42328	79892	62797
63655	70867	13376	68998
70867	63655	58891	48102
60129	28883	66643	41921
28883	60129	21695	39501
64055	15706	37416	48716
15706	64055	2780	2780
36539	80146	79576	7632
78746	47376	66818	8994
47376	78746	2697	24052
21055	14819	78460	77880
14819	21055	7554	71360
13341	32394	62564	73564
32394	13341	76959	76959
1366	1366	1366	75043
9351	41051	9351	9351
41051	9351	47288	37036
79495	11574	4041	33450
11574	79495	71109	67791
70044	53897	70044	70044
12641	53846	4194	0
44077	45315	31783	71947
45315	44077	17972	64692
54990	13589	13589	78860
13589	54990	71045	54990
28154	6806	22511	32639
6806	28154	35080	36938
61353	38231	1648	13151
26565	26565	26565	798
1953	1953	1953	7972
24253	53180	53630	65085
29150	20308	29150	29150
4129	39694	9322	11399
29114	5345	28878	17637
50365	51691	38128	56879
51691	50365	78615	62136
970	32530	67990	24297
25291	34137	20054	41848
34137	25291	69507	48991
68783	56940	66472	66609
56940	68783	62175	42603
63405	63405	63405	1829
50736	61501	44718	7975
61501	50736	61501	61501
40762	1680	25363	32824
1680	40762	20645	22716
294	23599	16520	54911
28562	28562	28562	50909
18911	78429	27710	7008
78429	18911	19326	0
26251	45332	79895	58126
45332	26251	58126	53049
69477	40970	38388	77386
55030	24883	54891	31082
24883	55030	24051	53056
46392	37031	15358	52848
37031	46392	61089	1325
79083	7610	20818	56238
33908	16521	60257	37187
16521	33908	60257	60647
79220	46801	5926	10556
46801	79220	10556	49695
28067	19907	29065	43498
19907	28067	31097	26680
62636	31521	72964	44180
31521	62636	38326	21886
71095	61956	14453	45835
16761	60764	45702	23550
12187	18918	71894	27237
18918	12187	20456	9211
71395	5301	54065	15326
8889	25335	13229	76998
25335	8889	41737	76998
28159	51323	3971	66610
51323	28159	53727	31893
5395	47165	61958	73629
47165	5395	51796	57097
69178	52871	3378	24424
52871	69178	43395	16814
42146	35316	2183	44105
33208	60164	1154	28636
72266	5988	49432	42224
483	3147	31530	45820
54354	75426	71587	64980
76391	62947	67193	62842
51937	70021	31888	41192
77829	47106	48713	73086
47106	77829	73086	43767
60589	12924	7740	3649
12924	60589	72794	6070
15748	34418	73157	18976
75537	75537	75537	71850
27304	75999	14331	42710
75999	27304	13502	42710
60087	28369	6649	69483
28369	60087	76593	5979
24999	10271	22661	26158
40090	62518	1673	51979
62518	40090	44879	76361
43832	30320	34242	13467
16225	66423	53268	56943
66423	16225	61018	7153
458	32981	6487	13202
32056	35748	13719	32096
35748	32056	1370	58225
11339	61837	7767	3994
61837	11339	66476	0
26911	67111	43861	43147
9218	18299	77218	10192
73497	68279	65827	34572
68279	73497	10088	13470
47283	44095	14052	50389
7667	39764	7667	7667
41080	12015	41559	70755
12015	41080	52911	7283
3663	21931	38903	64276
21931	3663	20688	14608
12301	70639	75134	31008
70639	12301	50009	9317
40611	71025	78213	29894
71025	40611	63066	17063
20092	37369	10242	33815
30592	41140	25628	52226
75068	50483	20449	78568
77492	67221	65806	69448
21474	12034	46370	51007
12034	21474	22578	43299
76718	17364	51862	79958
17364	76718	22978	67724
36292	25757	24094	65657
62232	12749	79293	63395
52008	52008	52008	21445
47291	5785	12635	46721
5785	47291	15611	1148
60481	80646	45282	3483
59304	76511	49814	22606
57796	75264	53645	73904
34874	7302	7859	47524
37730	67994	40492	15015
50515	14557	14557	6265
14557	50515	46382	50515
51088	76396	72170	55626
76396	51088	76717	41026
80207	58469	80207	80207
58469	80207	3829	25067
76449	62189	66705	59639
62189	76449	80314	40496
34695	3351	25675	33052
17318	21764	62284	127
21764	17318	36881	2553
36034	28594	67044	57381
61316	64023	60002	37267
64023	61316	65345	67345
64033	26676	56617	71233
26676	64033	42279	68362
57774	72371	28193	29975
72371	57774	72371	72371
74239	63779	41731	56396
60705	21977	60650	73750
21977	60705	39359	35894
17967	11987	11744	530
64918	28960	54471	7621
28960	64918	53954	60712
12946	37848	31948	63368
37848	12946	43359	75129
33683	36723	43932	64785
24944	9093	24944	24944
28434	60636	28434	28434
68942	52098	59040	31534
52098	68942	4497	42254
22288	50501	46568	12825
50501	22288	54683	32539
75502	54229	76054	65553
65719	58185	17663	17663
58185	65719	34171	73361
8527	30893	37739	17397
73711	31399	2797	19689
53681	64284	77227	55542
64284	53681	56848	77942
79890	72249	50178	9073
5413	69074	5158	36971
54515	37379	19909	72885
54252	24624	26270	12644
52892	19760	51576	22832
4107	13238	4107	4107
23318	28796	39881	9911
28796	23318	61598	50104
2086	68768	73370	21640
74834	3546	61692	36596
3546	74834	1918	0
66185	42640	25867	62793
80200	362	54227	9271
46851	67771	36614	49527
69336	42833	21063	0
77521	32302	31659	65723
32302	77521	228	67780
71258	20014	60213	60213
36444	1588	69861	49296
26561	5640	3149	67061
31607	46838	38261	39562
53505	39299	35641	6429
39299	53505	6023	0
58148	76948	7789	76948
66985	57192	21907	4674
57192	66985	70279	18785
30614	23702	71148	73877
23702	30614	71251	37503
68011	3207	63672	38292
48375	23653	69566	58008
3393	21472	56043	0
21472	3393	613	56043
78738	70819	30715	0
5103	4124	63791	4464
49867	78547	55363	6302
78547	49867	65942	60409
9933	58414	78740	31995
42850	47736	11998	2466
47736	42850	34925	27939
17426	53231	50047	57631
53231	17426	35392	51451
56353	20420	61835	71071
20420	56353	15508	16619
13376	36167	63655	57930
36167	13376	53773	71601
48570	68552	13790	31906
68552	48570	70230	70106
69988	56644	61114	80375
56130	13880	5684	25736
13880	56130	77622	71459
80128	4005	37885	70844
12988	65392	52776	47075
65392	12988	35844	30753
35719	40439	35719	35719
22613	11887	77436	26853
70318	20815	65799	10298
55786	53870	44884	31045
53870	55786	39719	0
6063	25377	62793	34490
25377	6063	19033	56572
28802	28214	15668	49902
47279	6380	33859	59963
11757	13344	37074	78815
47078	66189	80066	80366
19186	66710	66710	12557
66710	19186	19186	15282
74983	46409	11424	0
65816	72992	8832	11792
44648	4415	46268	33147
2858	55487	57205	13319
41432	33745	41432	41432
33745	41432	39150	66559
73488	48786	46807	74277
74627	7218	65585	35340
56108	66593	72973	34925
66593	56108	27939	58237
2656	30740	8518	60439
30740	2656	38084	28753
7473	76768	35601	6505
76768	7473	46141	75364
1321	35512	80241	17424
35512	1321	73568	422
73631	14478	68450	41345
10598	58019	57505	69614
58019	10598	21579	42657
42773	42773	42773	59198
13553	41017	16494	21002
41017	13553	46948	71295
11311	13167	63354	31106
13167	11311	8691	23577
63754	4923	13560	13560
22945	22945	22945	12817
51094	51390	27534	78297
24003	46084	6171	0
46084	24003	53112	7351
79079	1371	65411	60351
4149	52489	66232	50015
34093	38234	19787	30806
38234	34093	41247	30198
56494	77503	15862	44612
46783	5065	77760	37805
56173	51850	69516	66654
51850	56173	66910	1651
62441	32488	70660	6848
36331	61654	17576	11396
11679	17112	23292	46026
17112	11679	58431	54857
12846	70629	19645	34478
70629	12846	60071	6483
78646	65998	4971	35173
65998	78646	14992	24794
8016	72533	46803	48923
24967	75328	69309	47164
44273	65272	16575	75690
75352	75352	75352	22918
34342	2441	31795	14532
63519	35427	11765	44942
49145	63628	35903	72987
63628	49145	30716	16083
70826	75794	7410	62634
75794	70826	44534	24874
5577	2446	45922	54353
12511	42204	79302	4677
64981	66769	11838	74762
66769	64981	63283	2354
25739	46226	43503	16927
28975	20083	34125	7064
75121	70534	76619	35718
5168	1111	27033	7086
1111	5168	2863	35481
40236	40236	40236	52242
1766	45438	56984	57024
78462	46678	59905	34636
46678	78462	78568	1336
62425	28730	31341	63929
28730	62425	79500	63929
50069	18922	17352	53568
53313	33475	34109	40968
33475	53313	56357	53946
7524	5728	14959	24518
5728	7524	71053	67328
66596	44047	19802	51149
44047	66596	31177	58251
15235	74371	57176	15957
74371	15235	29215	15122
34422	69180	64487	75753
69180	34422	25955	51004
12998	11605	22755	16071
11605	12998	21341	10868
31479	651	3287	0
651	31479	21809	53269
11334	23751	31776	15287
23751	11334	8218	21511
27741	68201	6097	43823
40907	74759	73078	24823
74759	40907	18055	15746
22888	22936	28911	41913
22936	22888	33936	1949
17454	75716	76382	32133
75716	17454	72788	25640
54088	47118	42697	48711
