387.000000	912.283666
388.000000	912.283207
389.000000	912.282756
390.000000	912.282313
391.000000	912.281877
392.000000	912.281449
393.000000	912.281028
394.000000	912.280614
395.000000	912.280208
396.000000	912.279808
397.000000	912.279415
398.000000	912.279029
399.000000	912.278649
400.000000	912.278276
401.000000	912.277910
402.000000	912.277549
403.000000	912.277195
404.000000	912.276847
405.000000	912.276505
406.000000	912.276168
407.000000	912.275838
408.000000	912.275512
409.000000	912.275193
410.000000	912.274879
411.000000	912.274570
412.000000	912.274267
413.000000	912.273969
414.000000	912.273676
415.000000	912.273388
416.000000	912.273104
417.000000	912.272826
418.000000	912.272552
419.000000	912.272283
420.000000	912.272019
421.000000	912.271759
422.000000	912.271504
423.000000	912.271253
424.000000	912.271006
425.000000	912.270764
426.000000	912.270525
427.000000	912.270291
428.000000	912.270061
429.000000	912.269834
430.000000	912.269612
431.000000	912.269393
432.000000	912.269178
433.000000	912.268967
434.000000	912.268759
435.000000	912.268555
436.000000	912.268354
437.000000	912.268157
438.000000	912.267963
439.000000	912.267773
440.000000	912.267585
441.000000	912.267401
442.000000	912.267220
443.000000	912.267042
444.000000	912.266867
445.000000	912.266696
446.000000	912.266527
447.000000	912.266361
448.000000	912.266197
449.000000	912.266037
450.000000	912.265879
451.000000	912.265724
452.000000	912.265572
453.000000	912.265422
454.000000	912.265275
455.000000	912.265130
456.000000	912.264988
457.000000	912.264848
458.000000	912.264711
459.000000	912.264576
460.000000	912.264443
461.000000	912.264313
462.000000	912.264184
463.000000	912.264058
464.000000	912.263934
465.000000	912.263812
466.000000	912.263693
467.000000	912.263575
468.000000	912.263459
469.000000	912.263346
470.000000	912.263234
471.000000	912.263124
472.000000	912.263016
473.000000	912.262910
474.000000	912.262806
475.000000	912.262703
476.000000	912.262602
477.000000	912.262503
