xlinkID	xlink_1	xlink_2	xlink_3
43612	43454	45199	77355
43613	24444	35953	73387
43614	60651	68730	71124
43615	12061	30574	42721
43616	20833	67678	68993
43617	53127	66759	78216
43618	15007	15444	76110
43619	1626	11763	75100
43620	15998	47394	58403
43621	6731	19001	61271
43622	11071	12402	25478
43623	7988	8010	56495
43624	1047	37355	71868
43625	47649	71404	73625
43626	6155	25988	72461
43627	47361	68344	77390
43628	995	18973	59262
43629	9793	24343	57353
43630	23682	28462	64067
43631	15695	18158	50233
43632	49892	68159	72238
43633	19926	50584	72645
43634	7564	21734	65025
43635	33738	70070	0
43636	20582	36673	73288
43637	43637	65569	0
43638	36558	52563	58462
43639	40282	49545	57430
43640	35835	63571	73585
43641	5606	56249	63960
43642	34651	47706	73230
43643	7659	20939	60022
43644	35078	68416	80183
43645	29792	36726	56201
43646	43646	51472	0
43647	3969	52521	74816
43648	5181	5254	38744
43649	42099	50463	0
43650	8906	34280	58330
43651	20115	42766	49333
43652	14347	25066	55612
43653	6737	19367	29711
43654	34322	42044	47314
43655	30219	30398	54117
43656	28303	47327	0
43657	12013	31708	50567
43658	265	45095	68444
43659	12358	36251	48454
43660	8717	29534	68676
43661	1986	21148	32611
43662	6560	59307	61167
43663	14435	27081	62888
43664	54110	75184	0
43665	1167	35536	76525
43666	14656	28723	77772
43667	5979	36529	52795
43668	42501	51252	66536
43669	10086	43669	0
43670	4542	29014	50391
43671	41154	53902	73925
43672	31217	49830	75680
43673	18806	30770	57025
43674	66105	71375	0
43675	11736	41182	0
43676	18866	26808	79680
43677	32137	33507	68538
43678	35041	42537	0
43679	30251	34433	67254
43680	23097	36348	41433
43681	3436	43681	0
43682	11030	42168	78036
43683	30863	41307	72926
43684	20123	26689	52760
43685	12413	15763	69526
43686	3704	40505	69702
43687	21894	43718	59542
43688	23336	53317	76573
43689	21387	32254	65835
43690	7491	47806	63134
43691	7047	19813	43971
43692	20204	26079	47620
43693	49455	58139	72514
43694	12774	49058	77162
43695	10488	22480	57798
43696	43696	65136	0
43697	58878	74073	74299
43698	9625	16389	51538
43699	5204	43699	0
43700	34818	57705	73240
43701	33982	34386	0
43702	26944	65353	0
43703	55538	56783	62275
43704	17862	40418	60696
43705	19376	33055	77774
43706	16819	24499	37841
43707	41592	48898	77446
43708	29468	42692	53083
43709	3167	58627	60556
43710	15717	49791	68148
43711	12556	34426	35087
43712	21665	47133	63680
43713	27929	33556	76118
43714	42807	63193	72387
43715	55278	56046	68939
43716	36672	46300	47365
43717	49385	57347	0
43718	1346	36050	43687
43719	8440	72150	0
43720	10493	16435	70523
43721	37343	52566	59517
43722	3936	55075	76556
43723	16254	66944	74506
43724	17717	56573	78953
43725	16260	37790	63918
43726	40813	43914	59907
43727	16406	58850	70099
43728	27925	43023	47452
43729	12480	43729	0
43730	15863	41273	61733
43731	46033	70458	0
43732	13970	39310	66561
43733	35099	44698	75659
43734	27468	43734	0
43735	43735	58063	0
43736	19778	58317	72861
43737	12457	40277	77019
43738	15847	22133	41035
43739	32495	40651	41314
43740	9591	66306	71135
43741	772	51873	54626
43742	2700	48504	60211
43743	11271	15697	48584
43744	12782	35871	49830
43745	3743	65418	69377
43746	18479	40398	44205
43747	13057	74220	77629
43748	25753	67587	78353
43749	3838	21082	63138
43750	21392	43750	0
43751	31363	47114	62608
43752	20537	44661	56458
43753	43753	70760	0
43754	4775	10709	28198
43755	48	54465	54553
43756	16016	18835	42983
43757	9613	23991	55743
43758	14175	16598	58482
43759	59840	64628	75300
43760	16419	19691	28859
43761	28868	43102	59265
43762	6703	48592	74279
43763	28808	46032	63426
43764	27356	45178	66330
43765	24806	41275	50825
43766	14814	34350	44139
43767	47106	51994	69833
43768	21980	43768	0
43769	53830	58463	62162
43770	26247	45620	66370
43771	3748	68281	0
43772	29141	36434	71479
43773	5020	7860	44646
43774	34315	55995	69941
43775	49445	54695	73682
43776	8270	21623	42410
43777	8353	36492	64839
43778	9338	14534	56276
43779	32739	39892	44854
43780	17255	63899	78812
43781	5722	16584	45803
43782	25710	28259	30148
43783	30474	56521	62578
43784	47037	0	0
43785	32663	33677	63954
43786	11566	17745	74458
43787	43787	0	0
43788	7036	14966	53472
43789	39025	53410	55747
43790	15123	41075	61496
43791	17885	34472	58555
43792	54747	55408	68106
43793	27147	52106	52841
43794	8519	9989	39548
43795	29398	43795	0
43796	5531	11642	20662
43797	3306	13802	71329
43798	18653	19921	58312
43799	24862	26361	69508
43800	22210	47260	76519
43801	36843	43801	0
43802	17672	19543	72384
43803	26054	31927	80593
43804	24821	52342	67672
43805	24345	70645	71591
43806	39996	58777	61167
43807	21868	59422	61238
43808	11654	39848	64846
43809	26135	36538	62670
43810	37530	38872	43483
43811	20488	43811	0
43812	3073	17521	28412
43813	22273	72575	0
43814	16518	44274	63838
43815	42173	63410	0
43816	32123	33229	47444
43817	29268	35335	37860
43818	3629	4159	58404
43819	10262	24598	79758
43820	7773	63709	74680
43821	21061	33593	70999
43822	8681	55303	76646
43823	27741	47249	59083
43824	35282	41200	69318
43825	29035	43488	0
43826	10602	48641	62538
43827	13121	17908	56085
43828	15641	46163	58658
43829	13837	0	0
43830	4463	11839	80500
43831	43831	47509	0
43832	13467	30320	34242
43833	19679	69434	77072
43834	20129	50964	70785
43835	5419	8953	79090
43836	552	13194	78822
43837	11416	12810	73748
43838	12735	38144	0
43839	28428	57037	76955
43840	1923	2164	0
43841	8564	41913	43592
43842	19257	41983	65884
43843	34601	50146	63667
43844	51919	78883	0
43845	32825	59702	72897
43846	12839	41126	64278
43847	8759	16135	73519
43848	29418	43848	0
43849	3521	43849	0
43850	33654	43850	0
43851	9189	40268	51783
43852	41379	64822	68469
43853	18038	26682	72110
43854	12006	19062	41248
43855	29305	47558	49216
43856	12517	28460	60571
43857	8547	77127	0
43858	6875	10515	44458
43859	6549	25722	58732
43860	5062	63493	65167
43861	26911	44824	78063
43862	3051	5706	11129
43863	746	3396	42365
43864	5874	19442	50105
43865	10964	25696	48829
43866	16436	65628	72193
43867	32113	42389	70637
43868	57	11290	38568
43869	4984	6696	13652
43870	14477	18270	39800
43871	6499	50398	65223
43872	21614	57576	73957
43873	6392	33383	47735
43874	7857	24631	71067
43875	6876	11964	73733
43876	42669	49985	66177
43877	21239	30020	56100
43878	540	44428	74744
43879	43879	53509	0
43880	30617	62848	74521
43881	34489	50482	60655
43882	39966	45671	57981
43883	47686	50210	77263
43884	1070	7528	41918
43885	2835	20281	57801
43886	868	18671	65435
43887	21535	26764	41056
43888	27358	43224	57011
43889	5914	43889	0
43890	15363	19669	36426
43891	27483	43891	0
43892	10174	44053	70933
43893	26198	67810	77243
43894	25462	44522	68505
43895	55942	76234	77395
43896	9017	25151	54668
43897	65107	70976	0
43898	48661	60367	78707
43899	40551	54851	60566
43900	56047	73957	79016
43901	40927	48936	52768
43902	16866	43902	0
43903	45838	54710	69131
43904	19699	30450	50652
43905	33832	59217	67454
43906	9160	16999	24852
43907	1205	17124	67669
43908	4565	40103	41058
43909	1577	44845	79302
43910	11609	13397	33898
43911	15402	17332	64054
43912	14393	55664	65824
43913	45495	47607	62024
43914	30591	43726	77942
43915	13760	75271	0
43916	10275	17164	66611
43917	17502	26783	28639
43918	37416	65863	73281
43919	1994	35786	0
43920	53832	55132	67649
43921	43921	60425	0
43922	47692	56076	75407
43923	6933	41755	59125
43924	21126	56959	77968
43925	24162	50148	70855
43926	18073	20486	54803
43927	22303	52298	77190
43928	3525	15373	53478
43929	414	27222	74579
43930	15104	29962	65685
43931	43931	75677	0
43932	33683	43932	0
43933	11067	0	0
43934	10077	59312	71886
43935	21270	27392	28403
43936	5987	19973	63491
43937	52697	67253	79414
43938	4813	32224	56462
43939	22395	26948	39430
43940	24717	30121	40690
43941	2810	21885	41509
43942	9264	53114	72027
43943	3326	34904	39765
43944	17391	43944	0
43945	48235	58841	79554
43946	34114	38191	49492
43947	8263	40352	77586
43948	60724	64195	75215
43949	11797	32118	72215
43950	22588	32113	32772
43951	5443	63010	66193
43952	1521	13845	44363
43953	13628	25550	42758
43954	28183	68976	77430
43955	8734	11764	75434
43956	5659	6618	19517
43957	4575	44877	54083
43958	30071	39531	63319
43959	40430	69421	79556
43960	2701	17132	25043
43961	50578	61181	68746
43962	14467	31325	58203
43963	13516	51958	75545
43964	4330	14434	79269
43965	346	27171	78451
43966	29296	43966	0
43967	24020	55394	79336
43968	42971	43458	0
43969	25591	38644	79216
43970	1088	50074	64636
43971	13765	43691	76524
43972	46515	62505	69373
43973	25892	38371	74513
43974	4721	27760	56244
43975	43975	72304	0
43976	24907	44308	63703
43977	27576	29311	35740
43978	2699	36966	43380
43979	14407	50424	57400
43980	17431	55376	59379
43981	21101	52196	76403
43982	7573	31365	47212
43983	22086	43339	49763
43984	48822	57261	76696
43985	25108	45901	53812
43986	10966	54047	69186
43987	31005	39136	59252
43988	2519	31763	47636
43989	2755	65590	74962
43990	18503	30868	54644
43991	16500	27925	37146
43992	4533	20134	26519
43993	5831	27439	75640
43994	7665	15306	53184
43995	48309	75216	0
43996	8094	11751	48066
43997	3819	72159	0
43998	25068	26543	63250
43999	30801	62722	63114
44000	13307	44123	79540
44001	12393	28632	79690
44002	10584	64788	65691
44003	955	56766	73052
44004	28209	62202	77976
44005	3419	59770	66281
44006	50967	60054	78664
44007	14987	35949	68606
44008	19011	71403	80610
44009	11010	11856	35603
44010	5896	18090	67737
44011	44011	79181	0
44012	6577	20427	48694
44013	33644	53826	63269
44014	7920	38474	63938
44015	11558	16503	35850
44016	20789	26762	68922
44017	4116	22745	60161
44018	5854	54175	77384
44019	2686	65032	73445
44020	8302	25313	32126
44021	21327	25378	75451
44022	20466	44022	0
44023	54853	73001	78933
44024	11857	26324	41851
44025	29917	78516	0
44026	20900	32298	69874
44027	21792	46867	49471
44028	9223	29292	42717
44029	7017	21877	22802
44030	28527	39161	49204
44031	174	25217	49526
44032	36040	41675	80571
44033	34601	50518	51958
44034	2327	14955	48399
44035	14797	17103	74058
44036	12315	19647	62818
44037	13462	29786	32774
44038	6356	53376	66612
44039	19502	34376	67991
44040	744	3745	4399
44041	33082	51591	78511
44042	19049	54009	64309
44043	6425	19490	35753
44044	5884	40738	52863
44045	44045	67260	0
44046	55429	62335	0
44047	31177	58251	66596
44048	35477	45166	74099
44049	35154	68820	70531
44050	29254	64717	72164
44051	21458	44051	0
44052	4696	44052	0
44053	43892	55766	58902
44054	4445	54756	69468
44055	20508	40381	75845
44056	6769	25668	73187
44057	6161	15378	77296
44058	10010	40046	44980
44059	17544	21405	24339
44060	13755	35918	55279
44061	64078	64622	65536
44062	13704	59474	78272
44063	7206	51925	53988
44064	30835	44064	0
44065	10850	64194	74244
44066	169	13564	39365
44067	28446	44067	0
44068	20676	48731	55100
44069	2905	29254	39647
44070	44070	46863	0
44071	5135	28641	47267
44072	9827	14639	21834
44073	6833	22035	36151
44074	11073	14904	33981
44075	2245	18986	72923
44076	4329	21741	77591
44077	31783	45315	71947
44078	35696	65802	79772
44079	24665	44079	0
44080	10650	37484	73890
44081	30446	66503	79078
44082	28750	31889	57497
44083	9095	34307	0
44084	22746	45583	73763
44085	1574	67969	73746
44086	44149	59647	62528
44087	37494	57133	0
44088	30715	60671	65239
44089	27712	44089	0
44090	10146	48769	79817
44091	42806	43413	76248
44092	2444	17761	57472
44093	32526	56750	77529
44094	47638	50071	61845
44095	12311	47283	69284
44096	25343	34246	62376
44097	1030	35698	62088
44098	23916	66226	75569
44099	7184	13876	31375
44100	6286	9838	24225
44101	18426	19027	49466
44102	11911	50970	73924
44103	39683	39799	75132
44104	15941	18339	34960
44105	42146	54404	77233
44106	15356	51684	0
44107	19810	60024	60646
44108	10877	12241	64047
44109	10368	26692	48353
44110	13611	13735	50593
44111	7777	23285	44824
44112	21686	49452	52906
44113	40852	48428	54021
44114	12716	27839	44300
44115	37746	54356	63833
44116	10943	19366	67749
44117	1112	32930	66279
44118	43378	45675	69747
44119	22015	42503	56477
44120	44120	75754	0
44121	28931	41628	61221
44122	4781	7372	49386
44123	44000	58747	63309
44124	21708	46257	48845
44125	435	6324	60470
44126	36363	39542	68813
44127	8380	28500	52555
44128	36706	66998	77490
44129	49187	71675	79884
44130	37307	44130	0
44131	38455	44131	0
44132	14854	16288	45494
44133	17897	34747	56053
44134	17384	25157	55730
44135	15239	52667	70369
44136	21566	45007	54489
44137	8262	68347	68635
44138	24859	42740	62988
44139	14091	21543	43766
44140	11716	19067	36307
44141	9816	53708	60160
44142	75230	0	0
44143	17733	39144	66908
44144	46878	58863	59086
44145	8416	20451	60145
44146	2500	3028	53251
44147	25531	34584	54469
44148	19919	30761	31841
44149	44086	69210	69799
44150	30832	34365	67249
44151	822	2755	54809
44152	4363	13193	64726
44153	15539	44153	0
44154	49537	59649	61509
44155	30129	38586	45432
44156	45904	68147	0
44157	38805	45194	52740
44158	44158	64153	0
44159	11791	61945	69590
44160	17991	30109	72657
44161	48647	70327	0
44162	4551	5398	66811
44163	3725	8300	75825
44164	42345	67069	75034
44165	22227	44426	54466
44166	18113	22739	76458
44167	12984	32506	36829
44168	6893	11367	60834
44169	25929	34912	79422
44170	1523	14309	51717
44171	11658	12768	29019
44172	53746	61069	70314
44173	48329	57539	61189
44174	48765	60860	61039
44175	25089	35270	71831
44176	2225	39453	59373
44177	28995	38955	41529
44178	14857	36455	43110
44179	48564	48686	63868
44180	46575	62636	64693
44181	24118	26221	57557
44182	11832	37604	60391
44183	14998	49918	50032
44184	22695	42414	44356
44185	55333	79198	0
44186	67054	76335	0
44187	57486	66155	0
44188	4485	17694	64776
44189	3924	38324	71537
44190	5323	38531	66209
44191	27516	44191	0
44192	7425	68711	71411
44193	9416	57015	65443
44194	5070	54496	0
44195	7031	58861	67301
44196	48945	65876	0
44197	29142	61567	67281
44198	15301	49796	73358
44199	27816	30564	56339
44200	2181	61252	69179
44201	53520	56842	57248
44202	37272	45086	76558
44203	6709	56702	80358
44204	2530	32347	50774
44205	5386	27143	43746
44206	20943	29317	47944
44207	14423	55780	59191
44208	44849	60332	60734
44209	11728	34950	35164
44210	34598	44210	0
44211	9193	14629	45734
44212	31316	70699	74427
44213	29088	49592	58675
44214	6438	44908	68102
44215	37701	65940	76199
44216	54864	58323	72058
44217	10735	23896	80658
44218	15600	28848	75658
44219	29565	34107	76647
44220	4153	12972	62056
44221	50995	65938	70349
44222	45422	57498	77761
44223	12969	24828	67908
44224	17887	44224	0
44225	4994	29342	48912
44226	14534	61906	78132
44227	31380	50110	51824
44228	22667	42862	74539
44229	7269	10973	42824
44230	29127	30027	53298
44231	42045	51075	56391
44232	13340	33636	57591
44233	24226	44233	0
44234	59963	79165	0
44235	13539	40066	78883
44236	58428	61447	64253
44237	13290	60269	76914
44238	41714	66680	80352
44239	63613	64934	71511
44240	403	45526	48018
44241	11711	51793	65548
44242	14735	25155	74578
44243	1228	11033	35968
44244	16660	58059	72884
44245	12910	62614	76624
44246	50078	53407	65828
44247	2323	60947	75941
44248	6311	54018	0
44249	24894	67023	0
44250	20064	36076	59514
44251	21346	45455	48488
44252	5714	9118	72239
44253	3391	52897	63730
44254	22889	61963	0
44255	24354	44970	49784
44256	29	30484	72151
44257	15674	44294	77418
44258	1070	36041	57515
44259	58736	66274	68774
44260	12392	48698	55002
44261	31664	47690	58691
44262	28258	50140	61707
44263	35591	56780	72988
44264	21978	39241	45428
44265	7920	19152	36599
44266	22476	52028	58774
44267	18172	23645	27346
44268	2592	52357	62765
44269	24285	61319	69278
44270	8143	20492	66276
44271	25648	61954	63759
44272	3822	9879	29590
44273	16575	65272	75690
44274	22777	43814	70473
44275	9566	37223	67733
44276	18234	47150	64035
44277	15932	57494	65263
44278	26729	31098	74520
44279	45697	57748	78232
44280	9985	54958	58305
44281	55843	59322	75013
44282	1411	37163	65677
44283	42862	59231	78349
44284	1959	2049	2337
44285	4053	58111	59383
44286	8332	26247	0
44287	69	6231	69809
44288	6578	16772	60371
44289	29065	33965	42778
44290	58696	79927	0
44291	2565	19030	22456
44292	14045	24705	70075
44293	4034	18677	78334
44294	13135	18471	44257
44295	592	14841	26457
44296	47914	50509	0
44297	856	46215	76475
44298	3352	28260	63876
44299	20917	57096	58753
44300	44114	67346	79641
44301	26117	73434	77451
44302	14167	40310	80052
44303	47547	53172	55434
44304	21385	21710	41273
44305	6906	12453	77695
44306	12581	61524	75940
44307	8331	80525	0
44308	1316	29333	43976
44309	24154	59665	75737
44310	9500	49337	60072
44311	44311	77853	0
44312	8856	13832	39401
44313	5639	34617	69396
44314	21421	43403	62043
44315	2250	9429	71415
44316	4567	13628	71742
44317	13637	66415	77677
44318	22214	37263	71072
44319	11130	32065	60414
44320	61827	65075	69078
44321	8218	74965	0
44322	2506	10411	49585
44323	21612	47938	58526
44324	9632	11056	40521
44325	16123	47426	70418
44326	833	51957	71970
44327	32421	61781	65756
44328	18440	38060	73797
44329	14464	50096	56368
44330	32201	46733	72189
44331	18702	71358	75945
44332	3698	34596	47116
44333	23820	46571	78489
44334	42447	66294	70680
44335	2242	13528	59993
44336	15091	28683	36518
44337	48356	48878	52930
44338	21746	46455	56704
44339	20393	61155	0
44340	29659	50974	0
44341	38207	75385	80470
44342	44342	71401	0
44343	66745	76202	78469
44344	28868	44344	0
44345	5736	29731	50260
44346	18639	37703	53096
44347	5545	33701	37164
44348	6702	44348	0
44349	16111	44349	0
44350	5484	44350	0
44351	4086	16907	0
44352	37205	52849	68027
44353	416	66703	74822
44354	43320	57157	0
44355	6377	15219	31601
44356	44184	61559	76165
44357	17729	44973	50102
44358	52860	69878	73636
44359	38982	40948	55690
44360	56839	70166	70829
44361	25171	48536	76940
44362	49914	54395	69788
44363	18041	38111	43952
44364	12960	45465	70029
44365	41723	41958	43103
44366	15149	67787	78076
44367	6651	46214	80148
44368	20491	50235	51928
44369	5695	37526	77512
44370	33501	40767	72686
44371	27258	58977	70744
44372	8105	20205	63669
44373	17865	57502	58192
44374	22407	52692	75838
44375	41549	55522	57274
44376	24222	26638	42774
44377	6842	15283	0
44378	18427	22553	25133
44379	5691	24966	40157
44380	12315	21250	49025
44381	18039	44381	0
44382	12094	15959	26019
44383	8735	0	0
44384	55457	56631	61805
44385	13775	15576	17981
44386	17510	34308	54754
44387	9138	34402	61606
44388	33139	35401	60128
44389	13437	17135	31814
44390	45195	54139	66291
44391	4168	42565	52446
44392	18130	20172	28738
44393	25617	50794	72798
44394	15654	32017	34195
44395	6896	34170	35605
44396	47843	62476	65438
44397	13812	32999	79311
44398	57807	62968	76436
44399	8831	16536	18824
44400	12848	35831	0
44401	18220	19409	74568
44402	27227	31024	37542
44403	13694	44403	0
44404	39947	52894	53738
44405	15175	46629	50825
44406	44406	54328	0
44407	7261	23512	59180
44408	4883	37743	46228
44409	12940	39061	43212
44410	54059	55842	0
44411	5530	36415	40952
44412	9059	41493	47330
44413	49000	66823	74804
44414	22043	28980	35939
44415	19662	53072	70746
44416	8639	18150	0
44417	17207	18244	51439
44418	29288	44848	58519
44419	17326	22726	57773
44420	1086	74707	0
44421	50009	54013	79926
44422	1435	20354	74016
44423	6401	74144	0
44424	39728	44424	0
44425	20602	40373	51204
44426	13200	31865	44165
44427	2395	8987	20815
44428	8913	20501	43878
44429	12304	31103	47175
44430	26537	34917	64703
44431	3394	6768	51860
44432	28477	29094	40194
44433	6619	50431	78689
44434	26574	39040	62688
44435	17677	21580	0
44436	594	1192	34286
44437	5166	61474	66954
44438	1305	29625	57883
44439	2322	4671	42810
44440	9002	18906	51983
44441	34338	71383	79804
44442	11581	27254	65058
44443	31150	54134	64222
44444	6023	13071	76654
44445	12202	17323	42823
44446	2691	7105	74285
44447	11236	67601	74604
44448	38517	44448	0
44449	11229	48024	72552
44450	26375	39834	65539
44451	7675	14650	21756
44452	3385	6227	39225
44453	32350	38150	54730
44454	23646	67298	77206
44455	52139	52221	54834
44456	9173	46058	52472
44457	10745	19329	53142
44458	43858	44458	0
44459	8398	36424	51590
44460	738	14297	28472
44461	2028	18357	26597
44462	22024	44462	0
44463	129	16002	47832
44464	48026	62516	79473
44465	19928	23671	30364
44466	22364	63901	76927
44467	2441	25829	26491
44468	25191	37957	79771
44469	29436	46971	77838
44470	27563	63327	77270
44471	18572	33926	80552
44472	28111	30314	72528
44473	4745	16661	17675
44474	2447	67102	0
44475	22402	37115	49477
44476	8837	66970	0
44477	24718	44477	0
44478	57583	58354	71550
44479	5118	47958	62213
44480	13162	45228	63666
44481	15332	44481	0
44482	2070	32534	37023
44483	1739	44483	0
44484	38037	74953	79520
44485	27753	44485	0
44486	21418	22651	57526
44487	5678	32760	0
44488	5725	29921	30794
44489	23042	48229	80553
44490	6437	11863	74918
44491	27493	43078	50187
44492	3160	8981	53373
44493	4062	15149	21573
44494	4575	25859	75808
44495	25408	29051	38434
44496	10416	33317	41757
44497	5968	16302	66709
44498	47750	48217	69951
44499	48843	63692	64972
44500	31216	48252	56660
44501	42016	69182	77021
44502	39816	48608	76677
44503	31486	44503	0
44504	2305	44572	56095
44505	50141	53394	79964
44506	37394	43367	73227
44507	13049	68236	0
44508	504	13766	27033
44509	12016	59025	0
44510	12565	44510	0
44511	9999	15120	65067
44512	11172	17915	77470
44513	21020	34709	61623
44514	27002	74571	74777
44515	8524	59878	67824
44516	27166	77882	79726
44517	2835	34460	41507
44518	4104	44518	0
44519	12407	26330	73641
44520	20616	59709	74472
44521	8165	25465	31983
44522	25052	43894	61035
44523	18816	25954	54363
44524	25040	35989	68626
44525	7752	26465	58326
44526	15902	74600	75125
44527	7187	27773	45636
44528	31639	47982	57219
44529	30228	58342	70785
44530	41994	54927	69981
44531	8964	31258	60283
44532	14574	54614	77611
44533	29751	37053	40847
44534	31095	75794	0
44535	5219	16629	30240
44536	1080	36154	37424
44537	25491	36256	76345
44538	2165	18198	58969
44539	64941	72846	79930
44540	6898	44540	0
44541	49544	51790	60508
44542	34307	0	0
44543	17894	54642	77450
44544	31452	32291	57393
44545	28232	33350	52299
44546	38642	57195	76116
44547	22325	28676	30725
44548	11146	27592	39679
44549	26601	62060	68634
44550	44550	53858	0
44551	34620	40492	76949
44552	29418	56319	75178
44553	688	28131	36323
44554	2420	49670	53491
44555	14087	23500	79787
44556	38935	53080	64014
44557	9052	29106	31110
44558	13908	33514	70570
44559	28342	59793	78573
44560	3804	44560	0
44561	11033	65904	76662
44562	29623	47896	48611
44563	44563	46100	0
44564	7810	30948	77987
44565	9033	31275	47267
44566	29687	55080	74066
44567	7661	22892	61662
44568	3157	36558	46553
44569	21803	31727	46349
44570	6030	41232	68287
44571	23400	63618	67416
44572	42704	44504	59943
44573	17955	44573	0
44574	26355	28716	43602
44575	44575	49711	0
44576	54267	68301	71261
44577	51496	56932	60758
44578	24818	50970	75150
44579	8372	8484	64881
44580	24949	48040	78969
44581	15097	31665	67835
44582	44582	72160	0
44583	8753	10140	20773
44584	9970	28541	45694
44585	33301	34471	0
44586	3818	8713	0
44587	37709	56800	63008
44588	38136	66978	0
44589	22307	28253	30851
44590	9452	58625	77119
44591	19121	23211	28106
44592	6541	16173	78480
44593	46148	0	0
44594	17947	24227	67268
44595	12737	61011	63241
44596	3451	6820	73929
44597	8407	28550	35246
44598	11612	60067	71158
44599	22309	26055	72309
44600	2687	37426	70414
44601	16620	19368	35119
44602	3755	59416	65928
44603	44603	50128	0
44604	42663	50568	74511
44605	11035	70140	70470
44606	17003	29057	59151
44607	62661	63944	69328
44608	29796	36218	39385
44609	4338	30863	57996
44610	16926	23634	37483
44611	73050	76098	80566
44612	23109	32466	56494
44613	13143	36519	55757
44614	4159	38496	72545
44615	4111	37835	37894
44616	29624	40291	55189
44617	23851	25944	72648
44618	11174	23846	75641
44619	37765	45520	79410
44620	4779	53929	63065
44621	35167	47679	63779
44622	5421	19115	52811
44623	3739	17356	73553
44624	11554	44624	0
44625	41325	50867	63350
44626	28044	51249	77372
44627	24254	27042	57492
44628	34552	60024	75277
44629	20276	26614	33611
44630	4761	36199	0
44631	17206	61712	0
44632	12283	29759	75125
44633	2835	64798	0
44634	2751	48029	68904
44635	17412	42963	65751
44636	7786	18849	44813
44637	31854	64580	74820
44638	13285	20112	52383
44639	7627	33606	77882
44640	5768	7765	26410
44641	305	44641	0
44642	13258	18028	38527
44643	7921	72444	78025
44644	8840	25897	61012
44645	61609	64263	77285
44646	28485	38680	43773
44647	12475	55166	61273
44648	4415	33147	46268
44649	25678	78844	0
44650	38608	54169	65877
44651	34196	66807	68769
44652	829	1047	69736
44653	10590	27196	78017
44654	2935	53232	58042
44655	25590	26842	32360
44656	21296	30718	44773
44657	52113	54707	68126
44658	15627	17049	25048
44659	41571	69317	0
44660	7867	50387	62386
44661	43752	53427	71562
44662	10407	29051	30802
44663	1367	7805	46501
44664	52522	56892	63355
44665	9572	51626	62700
44666	10848	21246	45789
44667	39810	56536	59113
44668	4495	27446	76857
44669	11853	37810	40973
44670	11660	52491	68082
44671	10087	28759	71098
44672	16152	20699	40474
44673	8315	54936	72327
44674	51118	51153	68180
44675	25061	47316	0
44676	440	16023	48099
44677	31053	77575	0
44678	44678	76640	0
44679	11792	54098	67490
44680	4797	21654	53559
44681	17185	73482	75527
44682	17337	36564	49272
44683	5008	79159	0
44684	19123	43433	77065
44685	11389	65770	72477
44686	17396	27008	35921
44687	3433	52823	67205
44688	18575	58874	73153
44689	247	30900	57071
44690	42053	49055	50606
44691	8959	23007	63904
44692	26303	52370	0
44693	39450	45618	55173
44694	6108	6474	14518
44695	6613	70101	74348
44696	10888	48307	76357
44697	20465	24115	74319
44698	43733	73401	75659
44699	25652	59029	72141
44700	4955	15828	74083
44701	9170	65108	75864
44702	39860	59469	61961
44703	10611	31918	36678
44704	19057	37044	50317
44705	5450	29817	44840
44706	13984	46533	0
44707	15865	32699	39518
44708	9850	27393	42950
44709	26011	59107	59339
44710	35532	40195	41926
44711	12218	37996	79489
44712	10984	38896	56050
44713	14444	23914	28269
44714	22158	24691	31690
44715	30886	61934	79115
44716	33194	44716	0
44717	11406	21577	51540
44718	37866	50736	75516
44719	10176	44719	0
44720	11874	32793	73140
44721	12627	45633	66872
44722	4580	21083	52058
44723	19518	53781	58259
44724	36170	42340	48572
44725	2167	4682	71538
44726	1224	71428	79605
44727	14741	15945	22073
44728	26671	53642	74597
44729	15472	24991	0
44730	38620	79595	80584
44731	2373	8184	32256
44732	4420	50226	60414
44733	7321	11210	42300
44734	44734	45960	0
44735	17264	42153	42431
44736	37965	53197	69464
44737	14691	78670	0
44738	43458	54313	80403
44739	10042	33820	64519
44740	42537	68913	73308
44741	15872	44741	0
44742	36609	50201	67076
44743	15966	18281	52453
44744	53880	67118	68547
44745	31839	41187	57221
44746	39309	49548	0
44747	4952	26411	77619
44748	37381	46128	78078
44749	6264	14799	73020
44750	20695	21558	65356
44751	44751	80263	0
44752	29998	43337	47623
44753	49296	63883	77979
44754	2329	29335	73872
44755	18883	39946	45005
44756	12497	24627	31520
44757	11252	29368	35326
44758	19133	22517	61925
44759	851	22163	30047
44760	25909	40713	56788
44761	22699	33624	34101
44762	26403	58004	65069
44763	57559	65389	76020
44764	19361	33216	54099
44765	47073	59418	63515
44766	13431	44766	0
44767	2678	28703	42609
44768	62553	69109	73441
44769	30618	40290	40561
44770	20656	25561	35047
44771	33494	47789	52885
44772	55277	62268	71143
44773	23052	44656	62610
44774	8656	54691	59394
44775	35577	56746	0
44776	8234	25142	57054
44777	15094	18560	73840
44778	50864	62008	0
44779	32283	58733	72417
44780	5514	31677	36569
44781	23062	69716	0
44782	7900	75072	79230
44783	34143	40154	40217
44784	18401	34755	0
44785	22425	63132	0
44786	11324	20667	34395
44787	39007	50426	78468
44788	40383	52059	60572
44789	6988	10813	55844
44790	12324	33508	59393
44791	6585	19618	35687
44792	27095	35745	46746
44793	45065	55464	79738
44794	10461	55385	79276
