xlinkA	xlinkB	n_strands
11820	53955	1
11821	16002	1
11821	49215	1
11821	79943	1
11822	35305	1
11822	63870	1
11822	64741	1
11823	18932	1
11823	41253	1
11823	63325	1
11824	16335	1
11825	52978	1
11825	62815	1
11825	74419	1
11826	12114	1
11826	26693	1
11826	42265	1
11827	16586	1
11827	28032	1
11827	68178	1
11828	27920	1
11828	46735	1
11828	58723	1
11829	15585	1
11829	63110	1
11829	73141	1
11830	12104	1
11830	51742	1
11830	56080	1
11831	13702	1
11831	25411	1
11831	48505	1
11832	19918	1
11832	44182	1
11832	74942	1
11833	62198	1
11833	71455	1
11833	80134	1
11834	23419	1
11834	55152	1
11834	57057	1
11835	52229	1
11835	59656	1
11836	22895	1
11836	24084	2
11837	24054	1
11837	64792	1
11837	79616	1
11838	45448	1
11838	64981	1
11838	72734	1
11839	43830	1
11839	52393	1
11840	22878	1
11840	41323	1
11840	52248	1
11841	27331	1
11841	41146	1
11842	41783	1
11842	57285	2
11843	40080	1
11843	45181	1
11844	17012	1
11844	21129	1
11845	11845	1
11845	36650	1
11846	16810	1
11846	37568	1
11846	70169	1
11847	18519	1
11847	45528	1
11848	30385	1
11848	43307	1
11848	66437	1
11849	73345	1
11850	23380	1
11850	61001	1
11850	70011	1
11851	33103	1
11851	39944	1
11851	40128	1
11852	28213	1
11852	38641	1
11852	40134	1
11853	14458	1
11853	44669	1
11853	62447	1
11854	53931	1
11854	57488	1
11854	63719	1
11855	30691	1
11855	36533	1
11855	61844	1
11856	44009	1
11857	44024	1
11857	46508	1
11858	20872	1
11858	34698	1
11858	45025	1
11859	52416	1
11859	73204	1
11860	48361	1
11860	73788	1
11861	31346	1
11861	41615	1
11862	55957	1
11862	56846	1
11862	76484	1
11863	44490	1
11863	74918	1
11864	62146	1
11864	80596	1
11865	15692	1
11865	34384	1
11866	31442	1
11866	39869	1
11866	56128	1
11867	59009	1
11867	67083	1
11867	76055	1
11868	40463	1
11868	45309	1
11868	58599	1
11869	35591	1
11869	64423	1
11870	21314	1
11870	28727	1
11870	30202	1
11871	23486	1
11871	28970	1
11872	47493	1
11872	65713	1
11872	71493	1
11873	22362	2
11874	11874	1
11874	44720	1
11875	21665	1
11875	21893	1
11875	65218	1
11876	19366	1
11876	28425	1
11876	76088	1
11877	48036	1
11877	48804	1
11878	65226	1
11878	73753	1
11878	76023	1
11879	53229	1
11879	79672	1
11879	79695	1
11880	28717	1
11880	45010	1
11880	55793	1
11881	55794	1
11881	77713	1
11881	80063	1
11882	54623	1
11883	22445	1
11883	26172	1
11883	41251	1
11884	18389	1
11884	78037	1
11885	27704	1
11885	47269	1
11885	73413	1
11886	13935	1
11886	57057	1
11886	76767	1
11887	22613	1
11888	21180	1
11888	46775	1
11888	53111	1
11889	14661	1
11889	29932	1
11889	73793	1
11890	11890	1
11890	16104	1
11891	27397	1
11891	63776	1
11891	67888	1
11892	70023	1
11893	22657	1
11893	49166	1
11893	62684	1
11894	14860	1
11894	22189	1
11894	35265	1
11895	59737	1
11895	60623	1
11895	67049	1
11896	54066	1
11896	55053	1
11896	59347	1
11897	24992	1
11897	33830	1
11897	80093	1
11898	62420	2
11898	69190	1
11899	13057	1
11899	58259	1
11900	48387	1
11900	64287	1
11900	78360	1
11901	76951	1
11901	79278	1
11902	26248	1
11902	27187	1
11902	29665	1
11903	13930	1
11903	42614	1
11903	46933	1
11904	34040	1
11904	62873	1
11905	30869	1
11905	48532	1
11906	16200	1
11906	20986	1
11906	65493	1
11907	64353	1
11907	67143	1
11907	67708	1
11908	29141	1
11908	39580	1
11909	36919	1
11909	41000	1
11909	61768	1
11910	54487	1
11910	70353	1
11910	76423	1
11911	23028	1
11911	29462	1
11911	44102	1
11912	63869	1
11912	71042	1
11913	30990	1
11913	31719	1
11913	60853	1
11914	30167	1
11914	35545	1
11914	48190	1
11915	36483	1
11915	59593	1
11915	66036	1
11916	21381	1
11916	24379	1
11917	15026	1
11917	24978	1
11918	33020	1
11918	56388	1
11918	59313	1
11919	37519	1
11919	42504	1
11919	52321	1
11920	14965	1
11920	71856	1
11921	18577	1
11921	18925	1
11921	57801	1
11922	23290	1
11922	25193	1
11922	31399	1
11923	18032	1
11923	67071	1
11924	11924	1
11925	55896	1
11925	71748	1
11926	27798	1
11926	41272	1
11926	63844	1
11927	16848	1
11927	24826	1
11927	66191	1
11928	58040	1
11929	13908	1
11929	57604	1
11929	76763	1
11930	43061	1
11930	60704	1
11930	62901	1
11931	60531	1
11931	78751	1
11932	30814	1
11932	59722	1
11933	59499	1
11933	62800	1
11934	37002	1
11934	72738	1
11935	14335	1
11935	25667	1
11935	65700	1
11936	40495	1
11936	49187	1
11937	27167	1
11938	17138	1
11938	72796	1
11939	22871	1
11939	55953	1
11939	68206	1
11940	11940	1
11941	11941	1
11941	34735	1
11942	17653	1
11942	24011	1
11942	45322	1
11943	15502	1
11943	28288	2
11944	24034	1
11944	51762	1
11945	45738	1
11945	69365	1
11946	11946	1
11946	79195	1
11947	15294	1
11947	32681	1
11947	51844	1
11948	75345	1
11949	23709	1
11949	66426	1
11950	33727	1
11950	76864	1
11950	77297	1
11951	49211	1
11951	66673	1
11952	37796	1
11952	39448	1
11952	69232	1
11953	21139	1
11953	61707	1
11954	58953	1
11954	69383	1
11955	46231	1
11955	55568	1
11955	67858	1
11956	32497	1
11957	21083	1
11957	29059	1
11957	70701	1
11958	17736	1
11958	42395	1
11958	58125	1
11959	39874	1
11959	41593	1
11959	42117	1
11960	27811	1
11960	50754	1
11960	55811	1
11961	21259	1
11961	27034	1
11961	32413	1
11962	50558	1
11962	68151	1
11962	68960	1
11963	48407	1
11963	70431	1
11963	80608	1
11964	17584	1
11964	39949	1
11964	43875	1
11965	20356	1
11965	37057	1
11966	14419	1
11966	41359	1
11966	59697	1
11967	14308	1
11967	75316	2
11968	31203	1
11968	73356	1
11969	16951	1
11970	17749	1
11970	28821	1
11971	19487	1
11971	32026	1
11971	49821	1
11972	11972	1
11972	52406	1
11973	29574	1
11973	41864	1
11973	52159	1
11974	28964	1
11974	41006	1
11974	49171	1
11975	40439	1
11975	65298	1
11975	79722	1
11976	27895	1
11976	43529	1
11976	54570	1
11977	24236	1
11977	69724	1
11977	74450	1
11978	26963	1
11978	55259	1
11978	74562	1
11979	46008	1
11979	71852	1
11980	22517	1
11981	50730	1
11981	69842	2
11982	18584	1
11982	20716	1
11982	51542	1
11983	51192	1
11984	60601	1
11984	66263	1
11985	30554	1
11985	34710	1
11985	36233	1
11986	13382	1
11986	26452	1
11986	63242	1
11987	17967	1
11987	26658	1
11988	26649	1
11988	59361	1
11988	69819	1
11989	29639	1
11989	40101	1
11989	72184	1
11990	47941	1
11990	68931	1
11990	75067	1
11991	24088	1
11991	74160	1
11992	19397	1
11992	29160	1
11992	37422	1
11993	52340	1
11993	69954	1
11994	14343	1
11994	41567	1
11994	67847	1
11995	14039	1
11995	67793	1
11996	30342	1
11996	45654	1
11996	76939	1
11997	34525	1
11997	50375	1
11997	62482	1
11998	37232	1
11998	42850	1
11998	58239	1
11999	39421	1
11999	68612	1
12000	40573	1
12000	57870	1
12000	80062	1
12001	32895	1
12001	62091	1
12001	71408	1
12002	50741	1
12002	69212	1
12002	77980	1
12003	13631	1
12003	22031	1
12003	80552	1
12004	58880	1
12004	63532	1
12005	21500	2
12005	53557	1
12006	14830	1
12006	41248	1
12006	43854	1
12007	13051	1
12007	58480	1
12007	66190	1
12008	24851	2
12009	58615	1
12009	63300	1
12009	68613	1
12010	35345	1
12010	64254	1
12010	68074	1
12011	12339	1
12011	39242	1
12012	51714	1
12012	61195	1
12013	43657	1
12013	74202	1
12013	75298	1
12014	50621	1
12014	69856	1
12014	70129	1
12015	41080	1
12015	52911	1
12016	25126	1
12016	44509	2
12017	51426	1
12017	77457	1
12018	23114	1
12018	51121	1
12019	18760	1
12019	19229	1
12019	57920	1
12020	62654	1
12020	64755	2
12021	48233	1
12021	66392	1
12022	23099	1
12022	27778	1
12022	40428	1
12023	20577	1
12023	55900	1
12023	63079	1
12024	18017	1
12024	74532	1
12025	50883	1
12025	72835	1
12026	21406	1
12026	54747	1
12026	59024	1
12027	15950	1
12027	51580	1
12027	59353	1
12028	68839	1
12028	72223	1
12029	12029	1
12029	35241	1
12030	18403	1
12030	41187	1
12030	58565	1
12031	16976	1
12031	18059	1
12032	12414	1
12032	41980	1
12032	55717	1
12033	59966	1
12033	65194	1
12034	21474	1
12034	22578	1
12034	43299	1
12035	31304	1
12035	57370	1
12036	12036	1
12036	13968	1
12037	19830	1
12037	30201	1
12037	68597	1
12038	29919	2
12039	56570	1
12040	30170	1
12040	41491	1
12040	65185	1
12041	39282	1
12041	63231	1
12041	73533	1
12042	28838	1
12042	29667	1
12042	47236	1
12043	40667	1
12043	54103	1
12043	72439	1
12044	12044	1
12044	20548	1
12045	39241	1
12045	71579	1
12046	19592	1
12046	70580	1
12046	77558	1
12047	14511	1
12047	48356	1
12047	69944	1
12048	45122	1
12048	49293	1
12049	54721	1
12049	77954	1
12050	19497	1
12050	35345	1
12050	54131	1
12051	50654	1
12051	77341	1
12052	29945	1
12052	53479	1
12052	80433	1
12053	12053	1
12053	32531	1
12054	19271	1
12054	74332	1
12054	76062	1
12055	37179	1
12055	57867	1
12055	69996	1
12056	29998	1
12056	41098	1
12056	70370	1
12057	37465	1
12057	74410	2
12058	35465	1
12058	60379	1
12059	54026	1
12059	79043	1
12060	46932	1
12060	58362	1
12060	79527	1
12061	21554	1
12061	33274	1
12061	43615	1
12062	61245	1
12062	62385	1
12062	79338	1
12063	15518	1
12063	21822	1
12064	32543	1
12064	57785	1
12065	12065	1
12065	74862	1
12066	16879	1
12066	65740	1
12066	68974	1
12067	60123	1
12067	70638	1
12068	28759	1
12068	33613	1
12069	20844	1
12069	65402	1
12069	75085	1
12070	31790	1
12070	31961	1
12070	49650	1
12071	13029	1
12071	54876	1
12071	69163	1
12072	78284	1
12073	51076	1
12073	55482	1
12073	69667	1
12074	31537	1
12074	48296	1
12075	38505	1
12075	79600	1
12076	25473	1
12076	45822	1
12076	53541	1
12077	12077	1
12077	40092	1
12078	14756	1
12078	51130	1
12078	52988	1
12079	13471	1
12079	70995	1
12080	26296	1
12080	64212	1
12080	67454	1
12081	29829	1
12081	37409	1
12081	58253	1
12082	37788	1
12083	26958	1
12083	61738	1
12083	76712	1
12084	14319	1
12084	45085	1
12084	80601	1
12085	45330	1
12085	69848	1
12086	37671	1
12086	53603	1
12086	64804	1
12087	16695	1
12087	26505	1
12087	60220	1
12088	14150	1
12088	51554	1
12088	59479	1
12089	36762	1
12089	65784	1
12089	73253	1
12090	14270	1
12090	24377	1
12091	37763	1
12091	50303	1
12092	14408	1
12092	38136	1
12092	67062	1
12093	22765	1
12093	46508	1
12093	57065	1
12094	12431	1
12094	44382	1
12094	45155	1
12095	15176	1
12095	73094	1
12096	28863	1
12096	59000	1
12097	45755	1
12097	58303	1
12097	72050	1
12098	19323	1
12098	49533	1
12098	79214	1
12099	48889	1
12099	71622	1
12100	39613	1
12100	51429	1
12101	18623	1
12101	20373	1
12101	54206	1
12102	32806	1
12102	39098	1
12102	78931	1
12103	15113	1
12103	16047	1
12103	24228	1
12104	16750	1
12104	64258	1
12105	13989	1
12105	36258	1
12105	43136	1
12106	12106	1
12106	69523	1
12107	12766	1
12107	40833	1
12107	62187	1
12108	75397	1
12108	75670	1
12108	79241	1
12109	12109	1
12109	71909	1
12110	24720	1
12110	76772	1
12110	80139	1
12111	20840	1
12111	22734	1
12111	78974	1
12112	39035	1
12113	14649	1
12113	18833	1
12113	57987	1
12114	48933	1
12115	64399	1
12116	33587	1
12117	68947	1
12117	78057	1
12118	12437	1
12118	62714	1
12118	76099	1
12119	24207	1
12119	38990	1
12119	49159	1
12120	15808	1
12120	40279	1
12121	22085	1
12121	39230	1
12122	17741	1
12122	60941	1
12123	13645	1
12123	69461	1
12124	14488	1
12124	25599	1
12124	63080	1
12125	32130	1
12125	38977	1
12125	38982	1
12126	24783	1
12126	69235	1
12126	71856	1
12127	42884	1
12127	50258	1
12128	57473	1
12128	60187	1
12128	76827	1
12129	37689	1
12129	56110	1
12129	67067	1
12130	39039	1
12130	77765	1
12131	79184	1
12132	27469	1
12132	27693	1
12132	73551	1
12133	13570	1
12133	38088	1
12134	13757	1
12134	59318	1
12134	77346	1
12135	58931	1
12135	79317	1
12136	12448	1
12136	69200	1
12136	77673	1
12137	25104	1
12137	76977	1
12138	59740	1
12138	73384	1
12138	78002	1
12139	19042	1
12139	31928	1
12140	19467	1
12140	30152	1
12140	68363	1
12141	16760	1
12142	31089	1
12143	45504	1
12143	71982	1
12144	41470	1
12144	60714	1
12144	71890	1
12145	12145	1
12145	32836	1
12146	26134	1
12146	36183	1
12146	51589	1
12147	38904	1
12147	68914	1
12148	23083	1
12148	54818	1
12148	69063	1
12149	13866	1
12149	76651	1
12150	25854	1
12150	62766	1
12150	68043	1
12151	26336	1
12151	36642	1
12152	34352	1
12152	37308	1
12152	52496	1
12153	71322	1
12153	77321	1
12153	77717	1
12154	12514	1
12154	24017	1
12154	33861	1
12155	33331	1
12155	57252	1
12156	27952	1
12156	41919	1
12156	69421	1
12157	26692	1
12157	38217	1
12157	72627	1
12158	27335	1
12158	38749	1
12158	62300	1
12159	34060	1
12159	53671	1
12160	40885	1
12160	62584	1
12161	12161	1
12161	47311	1
12162	25167	1
12162	63457	1
12163	31618	1
12163	39418	1
12163	76231	1
12164	61608	1
12164	74154	1
12165	29771	1
12165	50551	1
12165	79992	1
12166	29170	1
12166	62060	1
12166	64334	1
12167	37570	1
12167	57087	1
12167	60268	1
12168	23541	1
12169	69470	1
12169	70209	1
12169	74213	1
12170	39968	1
12170	53133	1
12170	55607	1
12171	12171	1
12171	55840	1
12172	28872	1
12172	34089	1
12173	33521	1
12173	76873	1
12174	34455	1
12174	46629	1
12174	53230	1
12175	22641	1
12175	48501	1
12175	61046	1
12176	31623	1
12176	42289	1
12177	18513	1
12177	21498	1
12178	35569	1
12178	74646	1
12179	25393	1
12179	59487	1
12179	80220	1
12180	41172	1
12180	68398	1
12180	70918	1
12181	24356	1
12181	25843	1
12181	40450	1
12182	40556	1
12182	49981	1
12182	50151	1
12183	15676	1
12183	76726	1
12184	36556	1
12184	48314	1
12186	54603	1
12187	18918	1
12187	27237	1
12187	71894	1
12188	35944	1
12188	66717	1
12189	45516	1
12189	53615	1
12190	35778	1
12190	64538	1
12191	31913	1
12191	71215	1
12192	19840	1
12192	23238	1
12193	23840	1
12193	65312	1
12193	76935	1
12194	12279	1
12194	29730	1
12194	36547	1
12195	47088	1
12195	67918	1
12195	74523	1
12196	21799	1
12196	52770	1
12197	58943	1
12197	67047	1
12198	30569	1
12198	30718	1
12198	48753	1
12199	23392	1
12199	32376	1
12200	47127	1
12200	55217	1
12201	32338	1
12201	69030	1
12201	77117	1
12202	13608	1
12202	44445	1
12203	63202	1
12204	22670	1
12204	29649	1
12204	71413	1
12205	27898	1
12205	28933	1
12205	76563	1
12206	16709	1
12206	51967	1
12207	54715	1
12207	56851	1
12207	62069	1
12208	16384	1
12208	57587	1
12209	29359	1
12209	39032	1
12209	57456	1
12210	41087	1
12210	50802	1
12210	61795	1
12211	16190	1
12211	44974	1
12212	25475	1
12212	34489	1
12212	65276	1
12213	33663	1
12213	48300	1
12214	50165	1
12214	73150	1
12214	77177	1
12215	15120	1
12215	18609	1
12215	59190	1
12216	51852	1
12216	68597	1
12217	38733	1
12217	42804	1
12217	76462	1
12218	44711	1
12218	54176	1
12218	60560	1
12219	29268	1
12219	70780	1
12220	22605	1
12220	71917	1
12220	79733	1
12221	29274	1
12221	54418	1
12221	61189	1
12222	12222	1
12222	25703	1
12223	68622	1
12224	33990	1
12224	59044	1
12224	74687	1
12225	27413	1
12225	39705	1
12225	62247	1
12226	28949	1
12226	77188	1
12226	80573	1
12227	14473	1
12227	26600	1
12227	75493	1
12228	17283	1
12228	28572	1
12228	74624	1
12229	20217	1
12229	32894	1
12230	35972	1
12230	58579	2
12231	20902	1
12231	49265	1
12232	30469	1
12232	48388	1
12232	74091	1
12233	19796	1
12233	67882	1
12233	68323	1
12234	34930	1
12234	43111	1
12234	75086	1
12235	59974	1
12235	74444	1
12235	79262	1
12236	12236	1
12237	27729	1
12237	46442	1
12237	76010	1
12238	24721	1
12238	64134	1
12238	74972	1
12239	54894	1
12239	64452	1
12240	14564	1
12240	50459	1
12240	73108	1
12241	34734	1
12241	35078	1
12241	44108	1
12242	38970	1
12242	50619	1
12242	56913	1
12243	28653	1
12243	80640	1
12244	13924	1
12244	18425	1
12244	35475	1
12245	14326	1
12245	34074	1
12245	57863	1
12246	24910	1
12246	37923	1
12247	65418	1
12247	74150	1
12248	25752	1
12249	56730	1
12249	58651	1
12249	73342	1
12250	21114	1
12250	22290	1
12250	36134	1
12251	15360	1
12251	21877	1
12251	22802	1
12252	59026	1
12253	17708	1
12253	33096	1
12253	65274	1
12254	63163	2
12255	19720	1
12255	50326	1
12255	57420	1
12256	64988	2
12257	13437	1
12257	40417	1
12258	60030	1
12258	63247	1
12259	18967	1
12259	42027	1
12259	48176	1
12260	14248	1
12260	57906	1
12260	66741	1
12261	20262	1
12261	32090	1
12261	57034	1
12262	17705	1
12262	34737	1
12262	41461	1
12263	18768	1
12263	47296	1
12263	75759	1
12264	12359	1
12264	64310	1
12265	13991	1
12265	55053	1
12266	28712	1
12266	71094	1
12267	50779	1
12267	69990	1
12268	40192	1
12268	56296	1
12269	48939	1
12269	60451	1
12269	62208	1
12270	26536	1
12270	39902	1
12271	52432	1
12271	69939	1
12271	78163	1
12272	61088	1
12272	75848	1
12273	53598	2
12273	60000	1
12274	48199	1
12274	58843	1
12274	80162	1
12275	39259	1
12275	44932	1
12276	12525	1
12276	30294	1
12277	23048	1
12277	74611	1
12277	80361	1
12278	41579	1
12278	54232	1
12278	55024	1
12279	15999	1
12279	24461	1
12280	12280	1
12280	77019	1
12281	34786	1
12281	54611	1
12281	72260	1
12282	18174	1
12283	41637	1
12283	43447	1
12283	44632	1
12284	14753	1
12284	21870	1
12284	25004	1
12285	12285	1
12285	25463	1
12286	67228	1
12286	68206	1
12286	72644	1
12287	49037	1
12287	53946	1
12288	42771	1
12288	53847	1
12288	73125	1
12289	34626	1
12289	65973	1
12289	71512	1
12290	68278	1
12290	78849	1
12291	37694	1
12291	55951	1
12291	75195	1
12292	26473	1
12292	52736	1
12292	76356	1
12293	47411	1
12293	50313	2
12294	27716	1
12294	69076	1
12295	25499	1
12295	41305	1
12295	78261	1
12296	16324	1
12296	24006	1
12297	45030	1
12297	52928	1
12297	68118	1
12298	64263	1
12298	64535	1
12298	78252	1
12299	73256	1
12300	49184	1
12300	52896	1
12300	76316	1
12301	31008	1
12301	70639	1
12301	75134	1
12302	26133	1
12302	45169	1
12302	67936	1
12303	61514	1
12303	63271	1
12303	64974	1
12304	44429	1
12304	46150	1
12305	32989	1
12305	58328	1
12305	73077	1
12306	30261	1
12306	67196	1
12306	73586	1
12307	22246	1
12307	23295	1
12307	74705	1
12308	80266	1
12309	72467	1
12309	77415	1
12309	78874	1
12310	22629	1
12310	34594	1
12310	36491	1
12311	19796	1
12311	44095	1
12311	62999	1
12312	53927	1
12313	43008	1
12313	47417	1
12313	67355	1
12314	21376	1
12314	30901	1
12314	77224	1
12315	34187	1
12315	44036	1
12315	44380	1
12316	16560	1
12316	32059	1
12316	76255	1
12317	52580	1
12317	70872	1
12317	76840	1
12318	56956	1
12319	43313	1
12319	79015	1
12320	67600	1
12320	69458	1
12321	25472	1
12321	51028	1
12321	51340	1
12322	21616	1
12322	76113	1
12323	20720	1
12323	28640	1
12323	33246	1
12324	26159	1
12324	44790	1
12324	50620	1
12325	26755	1
12325	63429	1
12325	76484	1
12326	14521	1
12326	52420	1
12326	59413	1
12327	43538	1
12327	59743	1
12328	26737	1
12328	40413	1
12328	42840	1
12329	60529	1
12329	69345	1
12330	33190	1
12330	33549	1
12330	73335	1
12331	40459	1
12331	79594	1
12332	40317	1
12332	42533	1
12332	46685	1
12333	13404	1
12333	38708	1
12333	72532	1
12334	42120	2
12334	60497	1
12335	37941	1
12335	49527	1
12336	38942	1
12336	56063	1
12336	71862	1
12337	50413	1
12337	57084	2
12338	19270	1
12338	26332	1
12339	42166	1
12339	47966	1
12340	29873	1
12340	48145	1
12340	69738	1
12341	40494	1
12341	55603	1
12342	15405	1
12342	32689	1
12342	68861	1
12343	73962	1
12344	17521	1
12344	33336	1
12344	70650	1
12345	20087	1
12345	70160	1
12346	22052	1
12346	47767	1
12346	54782	1
12347	28614	2
12347	70834	1
12348	13678	1
12348	39011	1
12348	42697	1
12349	12349	1
12349	60976	1
12350	19120	1
12350	31083	1
12350	68322	1
12351	25057	1
12351	37828	1
12352	21719	1
12352	24514	1
12353	13239	1
12353	69338	1
12354	19649	1
12354	59975	1
12355	12647	1
12355	31504	1
12356	19998	1
12356	59574	1
12356	71417	1
12357	26084	1
12357	26995	1
12357	56531	1
12358	21651	1
12358	39096	1
12358	43659	1
12359	56851	1
12359	64310	1
12360	25096	1
12360	67432	1
12360	73471	1
12361	28549	1
12361	48914	1
12361	63902	1
12362	33616	1
12362	49915	1
12362	77928	1
12363	16046	1
12363	73093	1
12364	23085	1
12364	77324	1
12365	49152	1
12365	52304	1
12365	61458	1
12366	23456	1
12366	28036	1
12366	70351	1
12367	18385	1
12367	26737	1
12367	32768	1
12368	45536	1
12368	59387	1
12368	59587	1
12369	14828	1
12369	55910	1
12369	58763	1
12370	23523	1
12370	31071	1
12371	38135	1
12371	49610	1
12371	65127	1
12372	24205	1
12372	43369	1
12372	61309	1
12373	12373	1
12373	55586	1
12374	16851	1
12374	38481	1
12374	78837	1
12375	22282	1
12375	64028	1
12375	69631	1
12376	12376	1
12376	35174	1
12377	18606	1
12377	58160	1
12378	17645	1
12378	67067	1
12378	69368	1
12379	23123	1
12379	67365	1
12380	52961	1
12380	71651	2
12381	40617	1
12381	55465	1
12381	69920	1
12382	27119	1
12382	39707	1
12382	78387	1
12383	22579	1
12383	45629	1
12383	50194	1
12384	14721	1
12384	31044	1
12384	53174	1
12385	78039	1
12385	79793	1
12386	17345	1
12386	71843	1
12386	74237	1
12387	67141	1
12388	31652	1
12388	40783	1
12388	62161	1
12389	15094	1
12389	19819	1
12389	63564	1
12390	46684	1
12390	67751	1
12391	15813	1
12392	44260	1
12392	50422	1
12392	52420	1
12393	41368	1
12393	44001	1
12394	63322	1
12395	20596	1
12395	36703	1
12395	50427	1
12396	60267	1
12396	75003	1
12396	75977	1
12397	18790	1
12397	31082	1
12397	50868	1
12398	70229	1
12399	23923	1
12399	53001	1
12399	69277	1
12400	72376	1
12400	73884	1
12401	12401	1
12401	35273	1
12402	43622	1
12402	56346	1
12402	79674	1
12403	19134	1
12403	60054	1
12404	42395	1
12404	44841	1
12404	54005	1
12405	20491	1
12405	40448	1
12405	52374	1
12406	20683	1
12406	58892	1
12407	13561	1
12407	44519	1
12407	52338	1
12408	48172	1
12408	72850	1
12408	75336	1
12409	16622	1
12409	58220	1
12410	12410	1
12410	40005	1
12411	18619	1
12411	34331	1
12411	39762	1
12412	50114	1
12412	78752	1
12413	43685	1
12413	50769	1
12413	68955	1
12414	39778	1
12414	71701	1
12415	12415	1
12415	39986	1
12416	20328	1
12416	36238	1
12416	51071	1
