xlinkID	xlink_1	xlink_2	xlink_3	xlink_4
15327	1541	15794	12785	14358
5547	6105	12968	1023	9227
6105	5547	14594	2959	13104
14036	15105	9539	2583	8570
5309	5365	6787	10025	15499
11514	11400	15628	12444	0
11400	11514	10250	1897	8753
6140	15588	9614	15539	0
15588	6140	9821	6804	2372
10768	10465	1174	13804	7229
10465	10768	10132	14910	6391
7249	10099	6280	13686	14956
10099	7249	1690	9628	13023
5180	6622	11680	6432	10453
6622	5180	4183	6622	6622
5184	3253	5184	5184	13571
5092	5252	12118	7360	8145
6924	13628	5199	14705	13628
9480	2348	14496	13748	0
2348	9480	4587	11611	6264
194	16082	11598	1409	0
16082	194	7713	0	0
12998	10979	10824	1175	12659
14544	14544	14544	12414	3282
1611	12674	1611	1611	1189
1115	6141	11845	2924	16053
6141	1115	6735	1756	4486
10103	1880	7259	2129	15088
13696	12922	13263	4500	11145
6659	11151	13875	9143	968
9725	8811	9970	6999	14082
8811	9725	13438	1489	14683
3336	13925	2860	10941	765
8925	5728	15490	1240	12074
5728	8925	1921	4411	14424
14211	9326	1927	5297	6854
9326	14211	9326	9326	14558
10137	7162	9084	9855	14451
12641	7290	858	10827	7769
14049	1964	14049	14049	3842
7963	2436	1283	1841	12938
10616	876	1950	3004	4486
876	10616	1224	3793	6802
11838	15197	15585	3949	15691
12172	9633	3223	9634	6942
10050	14468	5678	5678	0
14468	10050	15621	2669	15573
13884	10290	12685	5484	2832
3807	11153	11247	13734	14654
12010	4946	5975	11226	8498
11028	5552	12331	10423	2180
4119	2583	10057	1927	0
2583	4119	14036	12347	6717
877	4628	6312	4449	2867
4628	877	91	16041	3682
1201	7680	14324	12207	15094
7680	1201	14800	8398	3688
8966	6294	14529	3347	10409
6294	8966	9015	16012	15710
14317	11984	3700	3918	9641
7000	2510	3038	14032	5954
2510	7000	3330	8633	7250
9252	14586	540	15197	15728
2594	6189	11409	13263	8189
14522	7967	15973	13074	2243
205	205	205	13222	1504
7275	484	6074	9331	11793
484	7275	8682	8610	9779
9314	15521	6651	2265	8342
15521	9314	5519	7255	10889
1574	10133	3537	7352	15048
438	438	438	13783	6223
15245	10623	15075	14892	5261
3700	14317	6814	170	14383
10488	3902	15571	12325	3901
12685	13884	10244	5484	8761
13594	14394	12316	6836	157
3021	9792	5975	11865	563
12623	15070	1728	7692	5099
13763	13366	555	3996	14176
14012	14032	10136	10273	10544
91	4628	905	8561	5055
5427	9965	11277	65	10583
9965	5427	3246	3099	11583
5587	303	3384	10453	6403
3246	6492	9265	14359	9965
4207	15571	10059	3478	4155
8625	3818	15290	5699	2886
154	5858	5182	3184	14795
15463	15355	15355	752	13
6131	6131	6131	4682	9331
14745	11329	11909	5703	11226
11329	14745	15837	8219	8441
1225	14113	1225	1225	3588
14113	1225	8905	9682	10213
15010	1727	14496	12768	3671
628	3497	628	628	15480
4630	8561	8905	9876	8852
8561	4630	91	2284	4684
812	9789	9789	12215	3400
9789	812	15106	812	7673
14359	3123	3246	11405	4621
3123	14359	4375	13996	11217
198	1989	9733	8656	9094
15998	13195	11163	13195	5047
5057	12681	14667	10709	4438
6090	8825	4702	13747	2542
8825	6090	6937	12749	0
10790	2892	10790	10790	8639
2892	10790	12647	7763	12156
12700	2925	12299	8455	3861
4899	4899	4899	16101	14229
8905	4630	4979	14113	15487
5994	1430	5211	3143	10805
12479	14357	1350	6204	14769
14357	12479	4465	14357	14357
1082	13506	4928	13980	11995
15035	3211	7983	13333	8243
3211	15035	6143	9000	9544
637	12548	5334	11069	5280
12300	8259	3218	15287	10569
8259	12300	8438	14276	3218
8000	1627	14277	579	0
14733	13285	871	14992	14364
12876	6469	6340	6194	8488
6469	12876	5865	312	2930
3105	4199	9541	12929	887
4199	3105	13059	10706	9027
12019	12019	12019	12042	6435
11608	12373	12753	3725	824
13618	14703	15771	3713	12521
15018	273	13215	1019	10164
273	15018	15647	3023	13025
14168	5300	13987	1084	7593
5300	14168	14455	3861	15389
5692	12697	3767	10495	11598
6763	1668	8485	14795	12092
1668	6763	11527	3980	10647
14158	953	196	12881	11292
3069	1939	4635	11024	15778
1939	3069	3325	8870	3325
928	3364	8763	14583	4354
551	14332	10626	13877	12080
13820	12766	13599	13447	16009
672	4077	12125	1237	0
13215	5874	15018	6143	11588
1275	6134	14889	1275	1275
3575	5027	2444	12360	9639
10048	589	224	14160	7270
1294	3461	12919	2187	11907
3461	1294	3808	2752	3826
14335	4167	13968	13968	0
4167	14335	12453	14801	2781
8455	15643	12700	2298	8401
10106	10106	10106	4788	12366
5019	13004	7189	12590	2757
4380	4942	15672	1039	2333
4942	4380	15865	5081	1978
3713	3713	3713	12053	13618
5326	8560	5176	1039	668
4647	12853	12360	7890	1220
12853	4647	8007	4685	7413
14559	60	13025	852	738
12454	195	13309	15763	0
195	12454	11898	8328	5938
14023	4045	5876	14780	27
4961	14619	11807	8426	5681
7794	9263	12648	14528	1967
4944	337	1077	9577	4074
14966	12406	9151	6423	6941
2173	1015	1419	11068	11068
1015	2173	2857	14201	9214
10363	15628	14980	6391	15791
15628	10363	11514	10013	3029
13014	7449	7763	8074	7900
7449	13014	7827	3191	1466
2849	14548	2772	622	2698
5118	7354	7604	11024	2333
6269	286	12179	1874	10918
286	6269	12438	12264	4935
9980	406	13122	13418	10391
12689	13407	3964	12492	8642
14889	1275	13974	3925	9639
5997	4883	13974	13521	3464
4883	5997	6575	4201	6575
11063	14118	3583	10	9175
1940	6883	3544	196	8318
7916	15772	10820	5290	13748
10802	9767	5439	3633	11541
9767	10802	8574	8574	12571
6224	14405	5821	5640	5640
8112	8112	8112	7873	4362
3742	6726	13653	10935	6649
2204	3827	12318	183	9753
2444	11341	3575	11341	1806
15062	10487	15082	10067	14581
15491	12807	14581	12201	12939
12377	8389	12377	12377	0
6863	12049	9797	11557	14127
12049	6863	12906	3062	3733
12469	7818	1026	8337	7624
7818	12469	5413	3172	1107
5689	9693	15413	7627	1786
293	13337	10203	12554	6649
13337	293	2997	1990	5413
1553	12503	5361	6136	10628
12503	1553	1425	1163	13791
9211	15965	13802	13598	2408
7472	2890	2888	2991	3280
2890	7472	5338	16091	2197
4648	9828	8363	11039	13484
13250	5291	12714	13250	13250
4544	50	14323	2355	3056
12968	5547	12968	12968	7606
1174	11332	11094	10768	15332
4212	12286	15912	12533	15809
9667	989	12279	14378	15845
989	9667	4450	4256	8406
3369	4468	2642	2888	15989
4468	3369	1165	11373	14961
14355	13653	10990	12433	7987
13686	10599	7627	7249	9126
6891	14458	6891	6891	1564
3944	3944	3944	9241	5444
12218	6826	1145	10284	5914
6941	10138	2260	14966	2996
10138	6941	7574	3678	3305
15770	7395	15770	15770	16031
6901	8317	11611	10015	7206
7774	357	7409	12791	4166
10762	10297	13549	1224	14369
10297	10762	6667	4278	12642
10203	15184	3836	293	14910
7298	16024	11204	8020	4571
12425	3138	8668	1301	16050
13580	234	11588	15771	14810
11899	1272	8676	11879	13391
11807	11369	4961	8725	4235
10025	2998	5309	9717	5473
2998	10025	15794	10573	11782
11124	1268	9872	11578	3553
1268	11124	11914	1268	1268
3305	12094	5095	12960	10138
1441	13448	8540	6401	2997
13448	1441	7163	13448	13448
14446	15691	5955	5955	11232
13821	14221	13821	13821	14378
9571	8381	8914	6223	11257
3486	5641	10827	12462	15178
4817	13516	1921	5097	1791
13516	4817	458	11851	0
4113	6646	14451	858	9524
6646	4113	7463	15303	0
13435	13570	11892	9465	1191
10235	5365	12106	7105	1071
16071	5389	15088	4607	15539
2035	6137	7880	7991	5804
6137	2035	15215	3455	0
399	4177	4014	11291	13404
2645	13780	8063	9495	303
13780	2645	8883	14675	4014
10449	3046	10449	10449	5660
3046	10449	12338	14675	7945
10158	16058	10294	10158	10158
11578	11746	15334	11124	13928
11746	11578	9001	11936	5307
6936	11765	11644	11125	15608
11765	6936	15077	10362	10868
1783	13316	7250	13547	0
1914	15809	10986	9256	4736
9613	4486	9613	9613	9256
6713	1079	10126	4507	14529
1079	6713	2015	15694	11136
5993	14650	11046	9222	10317
4543	9107	14974	8947	4500
1499	2776	991	15589	1688
2776	1499	8706	5005	5472
15667	2488	11012	9641	4500
6908	11488	10284	13590	15124
14227	13973	10253	6056	14537
6210	9717	15554	275	1215
1921	5728	4817	2681	2044
5475	5711	13391	4940	0
5711	5475	13979	6850	2414
9889	1022	3933	15499	3933
8682	484	5275	3193	15094
151	5389	2612	13179	7602
16048	14384	7037	4497	10623
11621	2212	1989	7977	10613
12332	2547	16092	16059	1013
2547	12332	13099	9519	12694
4192	7211	9609	1330	13602
6004	6398	5278	14974	2854
13501	12074	11725	0	0
5504	13973	14537	13452	15034
5975	5099	12010	3021	8210
12342	737	11226	186	2669
5483	15153	15083	9368	9625
9129	14883	9129	9129	11254
14883	9129	14946	13128	1638
15330	3233	7435	14225	0
3233	15330	9821	4803	8880
11277	5427	4372	6059	2584
14974	1204	4543	6004	12489
6056	15811	14227	4111	13070
7270	5572	10423	12213	10048
5209	6676	11909	5684	1071
7450	10394	13245	8168	3265
10394	7450	1891	1891	4294
7012	10840	12924	10354	11947
10840	7012	14128	12271	12095
2675	13968	8800	10903	6128
13968	2675	14335	7144	14335
6918	7674	3375	1738	1017
7674	6918	12386	4431	7949
13547	7384	9476	1783	1502
10259	14502	7448	11364	15318
9620	1670	7990	5799	11048
1670	9620	62	8166	4327
7037	16048	15042	10539	2021
7016	5746	7069	8225	7657
2669	12331	10266	12342	14468
3110	10373	11927	10354	2626
10373	3110	8752	13708	11649
5684	6230	5209	6676	0
12275	7328	2948	9278	6411
7328	12275	3671	3998	4136
16059	4722	2126	12332	5493
2886	7051	10892	11070	8625
9265	3246	11163	2422	1221
7069	7016	13452	5699	9131
4266	11906	15290	836	3034
470	2725	470	470	11290
12223	5961	803	3444	11737
12077	12116	13553	6113	14515
6507	6113	14707	3825	12092
6113	6507	4430	12077	3846
8610	6009	484	10621	13422
6009	8610	15586	6202	2366
3375	6918	13966	8398	3340
11386	6402	13994	11386	11386
6402	11386	7421	962	12817
6802	5754	780	876	2867
10684	10198	4087	5686	3789
10198	10684	11445	542	11445
4003	1067	520	1067	14695
15406	10569	10197	14508	4100
7109	7915	4555	7532	2777
7915	7109	4555	14550	3002
16021	2986	4834	15189	7866
6199	9154	1256	1501	12340
9154	6199	11530	2784	7532
3652	9172	2742	13913	2532
3767	15123	222	13065	5692
14015	1863	10612	7081	1589
5091	8717	499	2790	12753
9149	3403	9149	9149	3118
11046	1320	5993	11217	15075
14312	12718	6473	2975	12040
12718	14312	14354	8285	15285
15003	8783	13982	11599	218
8783	15003	3786	12318	13521
12461	3234	7555	3732	9568
3234	12461	6115	8525	2314
12141	12787	10499	8270	1806
12787	12141	15310	8334	1806
15285	12210	6274	1392	12718
9837	7657	14350	6218	452
7657	9837	7016	9258	9637
12886	3544	13461	11526	14136
8165	4963	5100	14356	8336
14621	10429	317	3413	839
10429	14621	8058	7713	0
644	644	644	644	644
2697	10885	3257	9007	14859
10885	2697	11901	13485	15551
3131	14343	9551	6625	9551
52	10603	2977	13703	11051
3010	791	12210	13061	11832
791	3010	1356	11588	8581
13312	1188	11795	13312	13312
1188	13312	1290	15061	12708
12288	12288	12288	12857	5196
4702	15972	14916	6090	0
15972	4702	7017	6400	9276
14550	7715	2798	11775	7915
15510	8438	314	3788	9435
14014	2678	8074	8434	9151
7827	7449	824	13818	1288
9151	3605	14966	9199	14014
3431	9075	9238	4016	15823
9075	3431	3612	3194	7514
12901	12901	12901	2633	79
3532	1039	3532	3532	3867
1039	3532	5326	10430	4380
14695	13745	4858	4003	2714
13745	14695	8111	0	0
11599	6249	15003	1019	6826
4858	14695	10097	263	7376
11588	6866	13215	13580	791
8553	2956	13122	8592	15413
12318	2204	8552	45	8783
4455	2281	11420	7911	9099
13637	1584	5285	15963	14077
1584	13637	3074	4671	2701
11337	3783	11420	14376	1540
13151	13485	3157	14377	3998
1987	3218	14323	3938	15512
9007	14619	2697	14276	695
7649	6997	4776	27	11077
8318	3	13775	15935	1940
12156	12768	6287	14118	2892
12768	12156	5390	3206	15010
12554	12841	12755	293	12960
3071	3071	3071	11315	727
12647	7153	7479	13208	2892
2772	4762	2849	3605	1475
9369	9988	11171	7655	13568
9988	9369	5925	13003	8241
14435	15310	102	3867	0
15310	14435	12787	11948	10490
1540	12984	13156	15375	11337
3183	14281	8301	12459	0
14281	3183	14281	14281	5537
3257	2697	8853	7475	7888
10096	6500	9562	3526	5459
2484	14204	9063	6919	4766
14204	2484	14092	300	9267
8499	5043	7681	7635	271
6423	5390	14966	6423	6423
4406	15283	14884	4406	4406
7479	12647	7479	7479	7873
1481	13629	12482	943	1400
8991	3836	1244	364	5315
5821	6224	6119	9918	8629
12264	10279	286	4820	8963
10097	4858	14592	13703	0
7274	12524	12759	10003	14819
13974	15287	5997	14889	15404
15287	13974	602	12300	12168
11492	15146	7643	4391	9246
12652	16121	5672	9464	6372
11901	9300	8717	10885	5043
9300	11901	15645	15398	7971
13503	2754	1012	9688	15168
10869	11269	11547	3212	16121
11269	10869	11307	15354	897
8074	14014	5314	4181	13014
5258	3705	10328	14980	7229
10368	513	10368	10368	5420
12515	31	10811	5315	9086
2408	3766	1508	2333	9211
11575	6184	14001	13105	5592
6352	10726	3445	5267	6777
10726	6352	4547	1591	0
5233	15598	8627	8442	549
15598	5233	12117	12240	98
6506	12177	15594	2450	12274
12177	6506	9502	16069	2202
12457	4978	7470	5002	4978
4978	12457	5537	12457	11275
12627	10930	14433	2816	7941
4471	13655	5298	13748	16096
7428	15516	14403	577	14549
1747	9235	9622	14378	7171
4909	13274	10381	8035	51
8980	8253	6303	15728	15918
8253	8980	98	13186	15589
5444	3783	10961	2125	3944
527	15176	14619	11713	5876
974	12614	9140	14475	9140
14496	9480	10089	15010	1012
2006	3	8422	2006	2006
12752	11914	4331	6173	11307
11914	12752	1268	13439	897
9496	11705	15014	8406	7627
11705	9496	15413	5419	10715
9524	8874	4113	4701	10737
8874	9524	11851	7601	13612
11183	10338	9162	11183	11183
1981	4547	10082	12398	2472
14558	3785	8414	13269	9326
15420	9696	3067	8484	3300
9696	15420	305	11355	9122
9687	2452	5376	15698	12335
2452	9687	9684	125	2939
6391	10363	10465	11240	9899
7811	13048	7385	15467	15499
6942	11593	1950	12172	1738
5574	6237	7379	15382	9339
12044	8323	11978	714	7551
8323	12044	14129	14009	14129
4014	6280	3791	399	13780
3169	8333	14838	12428	4618
10294	10158	10294	10294	8712
8406	9235	9496	7773	989
14948	2450	15127	3031	13126
2450	14948	4501	10284	6506
12243	12324	382	12243	12243
6619	3182	3128	15666	10109
3182	6619	9176	15762	9498
6717	7606	159	2583	2109
7606	6717	7206	7162	12968
2109	1445	11784	13235	6717
1445	2109	10977	13762	0
9295	1805	9562	7971	8929
382	12243	8856	13407	13416
10308	7174	9835	3340	5428
15088	16071	13551	10103	12642
13966	3375	7198	7198	10019
3513	5018	4356	11680	12474
9622	1747	2628	1157	7171
4851	12488	12957	7611	3198
12488	4851	12392	1554	3949
6379	815	3940	12570	276
6814	2574	3700	10873	2617
3241	3735	15835	11513	11762
3735	3241	7534	7323	15835
3908	4809	8269	11506	13240
4809	3908	13928	13528	9930
3682	905	12889	6876	4628
1738	6918	14708	6942	5805
9742	14028	10953	408	12568
7198	4508	13966	13966	2077
12629	11777	7965	13073	13254
11777	12629	10901	3744	8759
6303	8980	9046	2485	3598
9264	2417	10468	10109	15225
2417	9264	15442	10109	2780
1240	13689	15685	8925	1643
13875	6659	5829	14449	14449
2681	11055	6206	7323	1921
12758	15803	7377	13	16018
15803	12758	1024	2947	9485
11512	4747	5042	186	2832
4747	11512	9512	10423	6974
7206	7606	13125	3407	6901
10201	14911	11307	9001	13451
7114	10226	9356	13495	11860
10226	7114	14600	3781	11265
15545	7414	4169	9177	9123
7361	7361	7361	7874	14897
6671	12221	6822	12498	10588
12221	6671	2366	15786	10217
8765	3144	11702	12794	5110
15451	13325	7291	6954	10641
13325	15451	13681	13832	3683
1041	1705	9762	10446	2146
1705	1041	4057	3057	7830
984	14254	11855	3654	9897
14254	984	12462	5126	11469
7769	8067	2472	12641	6712
13037	11669	11968	4418	13579
11669	13037	7255	3522	11453
7802	4682	12846	15683	12846
4682	7802	14393	6131	4412
14369	14369	14369	14708	10762
3099	12239	11096	9965	3866
2079	1893	9544	8534	5456
10583	5427	2822	12850	14774
2854	9407	3384	6398	6004
4411	5728	15930	7967	10732
12843	11879	2276	7374	3324
11879	12843	11899	3282	13429
11433	1787	3914	15337	1948
2426	2648	2426	2426	8872
2867	1589	7296	877	6802
1589	2867	6088	6377	14015
4221	5754	2309	14759	10621
3285	4449	11322	7172	3413
4449	3285	877	11298	11298
13040	10595	1711	7868	740
10595	13040	10081	747	367
12273	7939	4124	12382	7277
7939	12273	6203	2562	13832
1895	14213	12748	11931	11931
910	321	11231	14572	0
321	910	15256	10303	4004
5217	12287	8623	1211	5381
12287	5217	13498	4445	13810
4323	7660	14267	16018	11907
11702	8765	6583	3981	9094
270	8506	3409	14933	6092
1586	14056	2895	15331	8013
14056	1586	2629	3202	9794
10081	4928	12794	10595	12794
3895	1477	8971	8655	625
1477	3895	5890	12834	5144
12748	1226	8216	12499	1895
6143	3211	6138	13215	3036
2690	4601	12382	4604	0
12852	6012	6468	14197	2777
1024	10585	15803	381	8021
10585	1024	2225	8021	8021
317	2557	14621	9180	4740
2557	317	2752	8754	7573
1904	12463	14267	15608	10723
10007	6304	839	4991	6579
15046	2074	793	3981	7910
1474	420	11902	11989	2314
420	1474	3080	1739	3789
12794	10081	8765	15318	10081
14667	4375	5057	1893	12499
14515	1991	14707	12077	11912
1991	14515	15347	14513	0
15061	13595	1188	2355	7866
13595	15061	13733	2188	2188
5534	11865	5798	5262	3643
14241	2233	10991	222	4059
7017	10750	15972	768	8159
6323	6323	6323	2986	3468
9643	9643	9643	2116	8488
7903	158	15066	604	0
158	7903	158	158	3980
9238	5016	13863	3431	3194
5016	9238	5016	5016	13064
13831	3990	2294	2667	6191
3990	13831	1299	1997	14949
12482	8639	2833	1481	9957
8639	12482	4788	10790	6328
3080	420	3988	14769	3717
9551	14982	3131	3131	9862
4539	12914	7418	11048	15533
12914	4539	2765	7178	12253
14353	13350	3591	2453	0
13350	14353	14150	12402	11437
11096	12170	3099	1221	0
11795	13312	11795	11795	3034
4645	190	13754	8275	14899
190	4645	586	13634	10101
3184	11912	154	36	14958
3157	3813	5992	13151	3630
3813	3157	4136	755	11410
12972	14513	5691	5052	6306
14513	12972	1991	0	0
6426	11364	12709	15829	9042
11364	6426	3667	1582	10259
14751	3420	5893	4565	4573
15647	5522	8560	15384	273
4847	2257	12832	12892	1893
2061	7044	8264	11626	4687
7044	2061	5938	8252	9418
15189	6218	6493	16021	5262
13127	11841	3671	5992	1634
11841	13127	2361	8166	3357
6317	9337	10950	13532	0
3770	15731	14465	1821	14615
15731	3770	10456	5834	8744
4788	8639	13854	10106	15698
28	1284	5158	214	12125
1284	28	8519	15057	8702
3786	15450	8783	3786	3786
5753	13171	6104	9874	3531
13171	5753	14178	3036	11373
10797	1392	5280	9424	918
1392	10797	15285	1501	1407
12857	12288	1501	4163	15640
4706	14916	11925	11925	15963
14916	4706	9649	4702	8503
14992	11221	14733	7755	3468
350	4391	7499	3421	4376
15493	14118	7959	803	391
12117	15598	6862	5005	7773
12438	5801	1648	1845	286
8270	8041	12141	2879	12670
8041	8270	12670	7825	8138
13114	15446	12781	926	0
15446	13114	7825	2871	5024
1286	1286	1286	60	5111
2113	3758	8503	12959	2542
3758	2113	384	12639	3159
9401	3730	2040	5498	12168
3730	9401	4925	14242	4620
14456	4483	8084	1371	10814
14323	5826	1987	4544	9467
6321	6321	6321	11615	12484
8034	11135	2294	4848	5652
11135	8034	7558	12883	3325
3715	9589	4620	5267	12665
10248	2956	11498	8306	13418
12053	11161	3713	12797	4348
11161	12053	3802	16085	10490
4473	11786	3864	10474	7875
3492	179	10512	10636	5039
3421	12807	1236	12277	350
1012	6373	13503	9157	14496
6373	1012	4319	16096	10
7499	350	5290	695	4870
695	9184	14884	7499	9007
2414	9050	5711	4994	13212
9050	2414	11675	16067	5842
14956	11800	12091	7249	9126
11800	14956	8913	12755	3172
14239	8995	5095	3993	15084
12785	185	5082	12159	15327
6955	12950	944	6955	6955
12466	2552	13047	831	2698
2552	12466	1203	2552	2552
10811	12515	3380	15448	14736
10873	5097	16093	15849	6814
5097	10873	12118	8914	4817
9269	6251	13772	4256	2774
6251	9269	7773	3188	11105
9545	15772	9545	9545	7667
9162	11183	4620	9162	9162
2640	6233	13988	9855	17
12484	9037	11822	9809	6321
9037	12484	3633	10348	15417
2144	1660	1580	5760	15392
1660	2144	6258	14915	15911
423	9464	2914	13771	8970
9464	423	6930	8829	12652
116	116	116	11351	10628
3235	8613	10697	4725	0
8613	3235	8613	8613	3397
12091	14956	10143	15357	11714
2898	13509	15127	9786	8442
5638	14674	11547	5315	12406
14318	991	11498	12274	12657
3930	10715	991	11256	9292
6588	13829	5243	5207	4458
13829	6588	2098	9413	0
8251	12121	13389	6040	0
14581	15491	9246	9246	15062
10150	9694	12201	11060	11383
10082	1981	10673	386	12492
1596	8019	6850	7463	10032
8019	1596	14594	10032	1267
14040	14077	4328	9387	3283
14077	14040	1371	13637	335
10188	14884	4576	3861	822
1550	1779	1550	1550	14106
1779	1550	15579	15579	0
25	149	4950	25	25
15794	4432	2998	15327	14106
11822	12484	5014	5082	14153
5941	9294	14408	10652	0
9294	5941	14065	11878	9945
8363	16098	4648	3031	406
5710	2428	4653	643	13985
2428	5710	11966	15920	15920
15413	11705	8553	10391	5689
2293	16024	7998	14857	14879
5675	5788	12632	5675	5675
4622	8297	5126	1643	6996
8297	4622	15758	10162	10418
4696	14576	5914	6214	8035
7783	11307	15077	5181	10522
11307	7783	10201	11269	12752
8181	15485	4927	11590	9229
15485	8181	9600	5387	11590
4904	12133	14238	12133	13221
15750	15912	10522	9899	6237
15912	15750	4212	5566	12322
7603	13551	2350	13221	14599
13772	9269	6859	2246	8645
8540	1441	7237	7163	5672
13343	4410	968	5816	12816
13793	5412	11762	11513	7597
7921	12263	13235	11383	9084
2098	13829	995	7422	0
9084	10137	923	7921	0
6982	6058	14394	12736	8284
9140	974	6439	974	1236
9266	11506	3085	7180	13439
11506	9266	5365	8269	3908
16012	1473	11593	14529	6294
1473	16012	3543	6164	6690
6059	9896	4621	2238	11277
7896	13728	3978	15589	8891
15928	11971	13186	37	5259
11971	15928	11392	11628	5741
4422	13728	13925	10715	12428
4187	2349	11049	10560	7117
2349	4187	6301	11487	265
9328	8975	14475	3953	11784
12370	1211	8025	15054	7578
1211	12370	5463	5217	181
10155	14509	10155	10155	12969
10316	6016	2271	4612	11376
6016	10316	5414	15236	14600
15441	7116	2818	10868	6787
8108	11297	1272	14991	15467
14594	1773	6105	8019	12595
1773	14594	3832	1773	1773
9835	10308	4642	1794	15248
11232	10917	2015	14446	8044
10917	11232	14259	7237	10126
10291	5181	7388	14298	5084
5181	10291	7783	6265	390
10013	16068	15628	7388	4679
16068	10013	9797	3695	5566
14910	15889	7773	10203	10465
7446	8413	12428	7945	10466
8413	7446	8413	8413	11257
7366	14033	2612	694	9317
14033	7366	12694	11995	12694
14225	13377	15330	8590	3104
13377	14225	694	13688	12474
9102	6480	5828	7682	15302
13359	12860	10051	15599	10507
12860	13359	7534	9627	9609
8170	13993	12404	9799	3097
12261	9368	9123	2934	4946
13762	7116	9855	1834	1445
2845	1272	10827	2959	11614
4204	392	3709	859	5589
392	4204	10267	10836	859
3981	1362	15046	14676	11702
1362	3981	6330	1231	10251
6324	6324	6324	12194	38
1403	13048	4250	2200	6491
5954	5516	2875	3104	7000
5516	5954	4722	245	2612
7250	1783	4387	2510	11109
710	9093	10214	15331	8378
4500	11939	13696	4543	15667
3791	4014	8590	15233	8590
8921	3416	4726	7703	8742
3416	8921	7731	5318	1091
6961	15811	5527	9760	15442
4795	4767	453	11936	6751
4767	4795	14726	10315	15689
9094	10136	13506	11702	198
6312	877	5811	11037	7348
7251	16114	8513	780	0
8044	1554	6801	11232	5660
1554	8044	12488	12392	2350
10682	11680	2033	13694	7945
11680	10682	7231	5180	3513
12060	4307	3613	8611	5487
4307	12060	3818	3239	1561
14950	1879	3126	6082	1307
1561	4737	4307	13973	5987
8372	1951	6996	177	10634
1951	8372	5703	2271	6995
6306	13245	14445	3174	12972
13245	6306	2799	7450	5813
15837	15347	11329	9512	8219
5864	16116	10090	15210	93
16116	5864	10929	10232	1316
16041	4628	5110	4041	1638
14661	13195	12800	448	9396
10090	5864	6019	4470	1944
6775	9893	5610	15528	8508
9893	6775	13602	10529	2424
4497	8630	16048	6935	8548
8630	4497	11583	11206	0
8654	13742	14156	8572	11859
13742	8654	6572	12362	13951
13	12413	12500	12758	15463
12413	13	140	2648	16018
2309	4221	14691	11254	7535
14277	8000	6579	14277	14277
14792	12498	10621	10836	1358
12498	14792	2626	6671	5850
15501	9437	2827	9777	11903
4234	6625	9946	6987	14982
6625	4234	3131	1646	1430
9876	4630	2667	15891	16114
2667	9876	15829	2568	13831
8656	6365	13169	5261	198
9973	5832	6359	2021	3988
5832	9973	4621	11069	8525
10590	1091	14774	12813	6172
1091	10590	7307	3416	3478
1258	15528	13507	8274	9841
10459	13285	13360	8248	5699
9993	15034	1370	5487	8611
15034	9993	3732	5504	12941
11012	13681	15667	6123	12816
4427	14364	4427	4427	6743
2271	10316	1951	15355	10550
14946	5384	636	14883	4069
5384	14946	11793	2298	2298
2294	8034	6238	13831	11048
10658	927	14850	11649	5321
927	10658	8554	12839	15265
8833	14326	5652	1785	10128
14326	8833	13324	14326	14326
12800	9896	7389	14661	14111
12709	13408	6426	1355	7238
8525	6115	3234	10539	5832
6115	8525	3234	12850	11070
3505	570	10416	5245	8848
4555	7915	7109	5894	15256
15042	15042	15042	7037	10625
4004	4004	4004	13497	321
1501	12857	6199	1392	15404
15129	65	1226	2314	1975
5691	12972	2166	12154	13128
9853	1093	12821	14609	3444
14850	10658	14085	4976	78
3191	11370	7449	11613	13028
10193	10117	2074	0	0
1711	13040	7376	263	5857
5964	9733	8927	8278	13994
9733	5964	198	747	0
13169	8656	2212	8648	2238
8171	12832	3155	3901	13996
1435	14017	12949	1256	3022
10304	8334	5176	1406	4980
10944	4973	12639	14426	2623
11672	11402	676	15858	12795
15857	9000	7532	11775	12976
9000	15857	3211	14860	2784
11043	8368	12360	4705	487
8368	11043	11138	1382	7835
5096	4921	4476	742	9895
4921	5096	9379	10588	8441
14707	2947	14515	6507	8159
2224	12963	1319	9957	3175
12963	2224	1823	8650	8147
162	5135	11112	5135	824
5135	162	5135	5135	162
2762	7763	5260	12753	4723
6138	6143	14819	13861	11373
12197	10603	13116	11437	3159
5396	8560	6462	8007	3403
2974	13116	10897	541	0
13116	2974	11832	12197	7161
5285	13637	3334	2910	0
6847	822	6035	15389	3998
822	6847	6431	6591	10188
5182	154	7713	2752	2543
6853	8725	5876	14859	10838
8725	6853	14455	11807	12277
7418	4967	4539	5817	3357
4967	7418	10413	13028	5260
8519	12313	1284	5893	14343
12313	8519	4919	14583	8602
7189	5019	13460	3380	10697
5314	8074	13241	1228	12571
520	10390	14978	3920	4003
10390	520	9560	3248	4354
8963	1155	15460	12264	4450
1155	8963	4374	13098	0
8306	10538	9878	10248	0
10538	8306	990	15763	14426
13025	14559	5002	4615	273
1479	647	452	11138	11898
647	1479	11898	4324	14354
13754	4645	11515	8635	7541
8426	15512	4961	4235	10814
15512	8426	1987	4870	14242
2087	14521	9577	12749	12939
5014	11822	5014	5014	13427
10464	364	10464	10464	12501
364	10464	8991	5095	12094
2692	185	4863	2260	0
5636	6885	11315	15460	13918
3867	1696	15479	14435	3532
15796	2956	9720	852	2202
4952	12201	3925	5681	9754
