X Y Z
134.869492 121.590757 89.934208
174.046358 137.018107 53.988029
146.851789 191.461272 116.454285
116.630435 167.906086 103.277465
203.078413 134.460821 70.778476
200.152548 123.725389 59.277679
150.166260 126.029740 76.825324
206.980824 156.661087 86.830883
218.337131 161.425758 104.273411
18.496307 195.573897 6.497143
21.230308 150.133295 98.280429
36.124991 145.094262 85.680865
39.380577 147.760304 81.224335
66.021998 120.835136 95.349460
21.824496 185.474237 40.138988
76.577163 170.169337 110.758412
132.239461 199.502132 70.458971
142.631471 116.845744 80.156605
132.817414 202.983047 122.989993
120.083590 212.911261 99.492298
182.285227 168.551267 39.178151
190.021936 216.379818 91.702592
195.036237 223.384434 119.560037
213.816278 196.893290 105.103380
174.667366 201.556974 116.997770
167.446868 169.278842 90.988814
242.413734 228.798616 63.682741
65.643395 177.103057 18.729834
254.144892 194.052626 55.496644
244.747260 187.007459 69.134565
235.420761 168.855313 93.940305
76.099161 209.148089 74.046954
104.779588 218.850981 78.487782
30.733272 142.546110 98.308714
57.340500 172.863252 83.707913
90.246668 214.063575 74.089945
157.659241 192.914445 103.200770
122.572283 192.750460 63.850955
144.101801 182.848272 70.279407
158.129909 176.103008 84.044368
194.074297 241.623178 97.888333
197.726215 239.272864 86.562706
161.754185 115.936360 74.064077
143.072050 134.545234 59.977279
201.887583 140.294591 69.985073
229.168923 182.038257 91.557695
210.113684 219.038840 81.040090
213.105950 224.157738 65.041638
252.391193 224.367260 70.326719
237.144881 205.773143 55.395036
54.428368 198.437879 97.598164
78.741171 212.651528 80.849976
88.099444 223.448869 66.834563
91.165572 186.772768 65.565481
83.885812 192.299438 73.417368
119.932963 194.301363 59.430570
135.988424 193.966909 47.888191
170.094881 210.393436 86.536815
156.852226 192.837302 73.237171
139.272276 213.702488 61.651237
207.687734 206.104585 72.339162
6.305392 233.933676 81.917507
192.888029 228.303508 103.369451
243.253245 207.594985 97.086352
248.164122 206.020524 118.780382
64.833436 225.324390 78.398402
235.327170 66.607766 90.353636
227.998877 46.199639 90.004190
255.332048 223.647132 47.891460
46.462034 227.874148 93.898599
67.886015 213.069370 86.856681
233.732428 253.639468 81.840521
80.504423 214.442664 87.429241
91.295137 179.182510 95.710857
105.227912 194.387234 85.308120
122.566315 194.479285 84.907129
116.927870 192.847586 112.137010
124.094827 223.410398 65.103881
120.198658 195.820382 83.683214
114.276316 193.029228 81.607894
158.305921 186.562697 93.484433
183.031325 203.386580 105.668593
188.617455 175.533057 108.619708
185.895422 203.650562 78.945991
253.131055 113.397579 184.198701
218.302006 243.805172 14.675762
2.812852 241.507770 82.570885
29.250424 242.952758 46.727834
131.621269 220.280069 96.282169
116.197148 193.015542 79.793683
100.404968 219.030941 91.364802
143.826944 234.150411 75.050161
124.254858 193.668555 57.136827
13.524774 32.564123 55.660483
248.799367 218.506773 95.305562
254.959725 215.311792 104.101736
213.475944 236.036532 78.609775
57.217881 12.183749 242.768765
77.457015 235.452567 74.794642
112.848150 36.485516 101.971369
124.893451 16.286642 76.218823
116.077315 28.508456 62.439003
143.449951 47.202850 92.484246
155.805920 63.929254 83.006967
208.218898 255.046067 81.161593
166.622094 8.692647 100.197903
167.187751 250.051149 70.293105
167.721595 0.182535 95.909239
203.429227 248.595511 72.064756
222.341189 8.290937 77.617357
21.895696 244.939210 73.625190
40.158271 250.898348 70.767387
52.659668 13.033625 62.118125
91.565176 35.635696 89.041800
79.864121 9.172703 72.099221
12.410217 68.386350 99.712192
35.423931 45.069179 83.435661
62.127013 73.861573 70.318792
51.612540 56.189366 83.387010
50.912055 11.885324 89.044722
68.180350 9.746337 88.785543
110.716081 244.494139 91.317951
111.931820 240.720189 101.142419
173.394212 14.492380 40.756518
171.918932 254.761918 47.862895
221.981074 247.739317 42.801318
21.533667 7.589623 78.989609
13.442702 21.737075 53.943758
88.745085 238.728725 91.881151
48.417215 27.650878 101.263799
70.848145 47.653929 93.542510
129.380667 15.273846 78.226570
52.846239 40.738975 75.475902
116.907157 3.502483 46.283061
131.643704 49.540056 66.211677
113.397646 54.901460 96.681454
75.994229 91.054112 60.657677
85.620352 88.877373 73.741551
92.342411 253.364374 100.084731
173.741633 46.264163 80.287216
162.926864 11.233535 84.355152
168.503182 5.264667 79.533468
220.488134 39.492932 61.318334
241.871419 12.730926 108.541837
223.384541 34.865660 102.773993
76.427799 16.942846 78.816040
221.927192 89.545827 28.954413
24.247358 32.977069 133.866721
40.859806 41.439048 141.696864
99.451009 248.195958 75.438559
69.726083 50.330268 69.191746
78.475094 67.687445 86.954357
85.742229 60.326700 105.156256
82.472936 65.470531 101.239612
106.332020 66.618217 90.611061
99.556483 22.392336 92.849445
170.136611 31.041394 135.389686
154.465620 21.079430 129.921089
200.085807 47.013631 88.009092
196.810600 63.476726 94.423144
236.314956 25.780051 64.761469
196.986983 245.247433 90.449208
186.031549 7.648652 89.026782
221.134934 86.502489 95.398173
149.163205 13.570096 106.412229
220.684226 45.654037 81.406951
200.172264 57.494481 111.684831
240.639790 1.906679 63.541206
63.135845 91.509625 68.654864
236.380541 59.035462 53.649947
31.541829 53.574731 124.617761
23.339338 42.255274 134.118169
110.505710 22.473889 89.306805
92.266582 94.838363 102.130552
84.321955 75.098787 94.112662
98.441346 89.521737 119.038649
126.294048 90.290048 109.317439
184.123372 77.045498 79.164078
238.976892 65.952931 42.352009
25.367272 15.560176 107.709570
247.454569 66.422435 81.923346
28.678019 90.412219 61.130891
41.726280 74.075470 75.553266
50.374143 66.067085 78.601670
71.460449 63.352616 63.205994
122.293367 74.594208 111.712430
127.205451 97.998497 87.960169
107.820830 82.039882 88.962096
204.005118 22.798031 76.175831
180.703528 91.116761 90.747727
165.168286 112.299568 94.724510
179.947999 52.287043 110.568891
17.542249 77.567345 105.833830
246.935832 77.001896 137.907387
40.631808 128.503216 88.823381
42.121054 67.743158 94.612184
52.565526 85.401477 100.673440
11.497757 135.187160 93.668820
23.083683 137.647163 78.481336
41.251041 74.160005 87.775243
62.691932 60.534785 83.868345
73.167103 70.288548 127.732234
86.943444 29.470102 99.073391
71.561558 61.474818 120.280525
113.376420 109.474413 62.934491
161.342803 66.812175 74.790104
127.836992 104.263446 63.710261
180.566076 75.496437 78.808791
200.507978 103.733033 130.500188
176.005272 91.849912 108.233134
170.584654 21.418473 83.819537
230.042192 106.961372 90.345819
14.314202 109.705064 82.647194
71.547724 81.878733 59.307126
82.490932 96.898359 66.082252
157.111210 60.189428 95.243739
154.958299 64.654436 105.839563
111.102921 115.937315 125.802923
92.820568 90.295076 129.233747
149.401839 122.836198 77.917307
173.002397 132.431166 73.562712
153.989329 118.386499 48.042338
236.731932 117.228369 93.681747
248.922217 64.024939 109.550394
63.408243 59.156401 125.590547
53.114221 98.156569 140.849705
40.787760 81.839823 93.447761
53.264703 93.835389 89.941060
75.741079 100.317293 69.403734
87.178881 123.920421 59.028007
165.780131 96.223746 101.532190
143.163954 97.967147 69.010343
164.709566 104.340322 102.961856
190.170237 115.442355 93.110621
226.460455 57.377221 109.856503
233.909555 70.410708 108.702430
233.881751 129.121304 60.353553
20.919019 115.847754 80.180482
38.332727 137.737529 69.355809
30.358100 131.367678 78.407634
37.527173 162.398032 75.771017
112.093288 143.553796 91.081203
92.757608 125.453953 89.167914
77.853599 156.004367 84.359610
138.381806 145.192890 88.363715
135.159934 143.718365 77.464670
155.379313 139.644114 58.472376
194.980014 132.456515 131.925519
169.854544 109.375235 136.642510
179.037711 147.306222 157.566654
166.223615 144.832702 166.203561
147.716567 152.061520 92.498977
200.086759 143.210647 91.935169
252.938167 125.832878 67.694369
30.532371 137.477603 79.145207
0.292843 199.434102 123.535154
252.879980 199.585584 110.095830
37.634961 153.198195 72.326107
121.612879 121.352940 81.015592
117.625884 140.073995 67.169382
91.888315 135.091623 79.876970
116.738711 153.843595 31.298144
149.967530 153.207001 79.796660
176.328263 141.517628 83.689991
130.763527 140.227098 71.537885
72.814462 136.689064 194.142935
221.044564 179.374757 89.391499
29.657563 165.635997 81.477661
37.826961 164.439343 100.682498
23.403553 176.348956 65.089772
9.501300 170.298273 120.436321
29.245672 158.278694 109.590073
89.657585 213.089510 70.032920
136.052454 184.390619 72.748680
123.729065 172.683263 55.065759
172.507573 206.927083 105.232586
151.991584 192.150161 94.646269
141.025590 189.927983 113.593635
159.831039 178.891803 86.042879
139.740674 182.077380 72.956364
138.939758 183.944873 63.622537
190.031775 191.078506 114.248100
243.630572 230.775285 125.882279
241.478899 183.256775 97.693746
2.149828 199.471185 106.005272
246.240485 196.371726 115.235747
84.724026 223.735136 242.496783
117.021420 227.811235 234.964587
152.082634 160.547914 71.220867
81.826352 190.652295 56.245999
81.424803 193.300086 92.780431
101.597462 209.374460 120.097970
171.207670 140.640290 75.352855
171.813143 177.246473 101.429052
165.512186 206.881491 60.721186
213.315602 185.452021 73.331058
237.632126 186.547622 93.802154
224.383409 183.602871 94.861385
252.231726 184.893979 69.868255
253.678719 17.408257 106.019322
44.558228 200.382321 50.432820
87.887093 181.632878 76.362208
127.461320 205.541920 0.930861
143.192990 180.274976 76.485870
125.838112 203.954981 69.584017
206.512676 190.222972 77.374660
227.579717 179.615463 64.195002
246.911670 190.095481 99.528163
30.996434 184.234691 77.540951
23.036202 177.233718 69.602115
27.135072 225.373974 36.380955
68.610738 239.526586 88.797178
74.361966 228.594795 90.830713
67.776055 3.917032 94.143681
46.541347 223.978581 89.994579
61.120244 221.154749 72.642078
62.703572 222.376311 75.923354
97.750291 223.223276 132.380938
97.290174 247.042738 141.966526
65.711936 195.788358 79.300452
79.069462 231.050808 83.140179
133.195643 241.016305 108.532115
115.052720 247.224178 93.488585
214.824385 227.000840 90.498477
176.626022 225.259923 38.824546
204.230928 240.728224 41.323557
187.882979 244.460122 126.120723
191.853752 240.121676 125.285517
232.194457 246.102794 88.463012
21.497922 186.646278 67.758469
43.444306 224.692870 101.609048
19.332344 240.296213 76.158045
18.818591 232.267815 55.681662
80.224311 212.766666 75.562589
104.079834 241.789256 82.716179
142.989661 223.064983 71.836938
111.105148 239.235402 77.907486
104.701095 231.492336 105.736946
188.385421 29.484110 100.619131
184.362258 182.490608 73.806582
220.078126 201.090090 77.808872
188.855345 250.251334 69.040468
214.392629 213.612150 107.081680
227.952488 190.376456 92.471518
255.062228 199.802209 69.079417
97.967410 210.057692 61.021088
106.473347 52.717928 118.746439
80.483275 243.532325 73.252961
118.296724 0.985756 97.744495
15.220332 236.809936 99.421566
167.040679 240.266699 57.362637
181.284559 242.550915 64.764839
235.665560 238.409535 92.642744
3.645350 21.623562 104.586299
244.023306 48.789243 116.865239
33.212229 232.118612 43.421025
77.853459 240.529909 106.115468
69.748918 226.194739 90.333230
55.739382 236.117221 79.815023
118.872733 33.339116 81.158098
124.853466 8.503823 73.517838
103.324893 239.252173 97.368021
117.196555 251.834290 78.897489
125.024764 26.125663 97.786739
190.193353 14.315698 106.433197
181.552962 19.347040 118.947221
207.506521 43.485785 84.879599
193.956276 16.730436 98.620368
198.580100 17.496067 98.937098
187.681712 29.061239 63.011593
93.497140 99.748723 205.038809
95.804821 121.257754 205.078719
255.254933 26.092200 105.607487
44.085326 50.685524 95.827838
55.372200 35.292027 103.806429
62.721527 35.433308 69.889666
116.373640 230.499233 76.708264
128.484570 222.719862 73.410411
147.367661 47.920128 106.096377
143.174618 18.564454 83.997910
162.655355 18.252262 87.907538
150.330807 25.324768 89.376332
255.104570 26.408467 79.508196
194.921603 9.804564 102.555823
192.526826 15.555776 83.533159
171.487022 24.615310 82.069133
238.569142 39.508344 66.565103
48.023079 67.991402 77.676963
9.593118 23.693834 102.670259
8.957930 46.942432 103.381721
221.770118 39.647559 101.477316
15.267151 77.102336 105.620559
1.931219 75.070800 91.989198
40.467003 255.859165 75.836667
55.608870 251.240513 71.451182
82.216397 78.911589 66.720569
100.917536 250.974631 100.909563
207.256423 24.256020 86.028552
179.521030 34.372520 115.976982
253.789288 49.980477 105.948631
10.322572 43.918400 92.766586
43.639201 97.456609 79.694045
18.911730 85.668124 95.375849
240.459459 76.973879 66.986556
53.911867 31.036523 96.185461
43.227264 37.495094 99.635203
99.273378 37.723642 110.853328
110.553979 41.539760 85.301343
121.224797 56.289962 78.215291
158.886495 34.469183 96.760299
140.615223 47.316983 80.089480
209.042226 77.567723 72.209252
139.538094 115.921337 91.027967
141.038927 131.233633 82.692996
183.951713 57.419268 89.450288
233.367599 28.023465 57.303373
4.129930 28.329921 66.687596
233.651666 69.715228 105.817035
34.909242 77.550732 90.764011
23.538631 91.342375 115.620411
68.691976 46.292827 98.814181
88.553066 13.685336 4.723131
111.924789 65.347167 88.675629
83.132181 89.762419 110.931215
103.526679 79.159025 103.355603
136.843684 82.388371 75.069515
158.995004 25.458034 98.746809
171.407469 35.640617 86.141547
235.188863 71.460984 111.224668
213.477513 76.697425 110.084991
235.644199 95.735208 102.946415
254.465437 88.587229 97.836328
216.427927 53.532708 132.556564
239.490615 63.105379 129.669507
0.395277 77.894608 107.417967
247.643370 72.941740 92.823400
33.004638 107.472556 240.767705
23.629215 125.635608 44.644344
108.429515 31.877562 80.789707
117.946212 86.110159 114.752880
125.351457 71.121938 109.439959
128.423435 78.084590 82.755675
148.647368 60.998963 79.411211
141.579668 140.003037 71.452514
187.880471 61.061806 77.509311
185.084238 31.586095 82.648376
221.281567 150.636118 85.764536
220.646541 98.437614 101.801478
236.821067 103.029112 86.477680
252.281807 103.103122 117.593196
234.008199 68.468231 99.353474
20.489088 107.691091 102.724051
20.454452 97.380250 84.783731
87.323061 57.500895 101.872173
89.004452 61.869855 96.927654
39.941132 120.018188 89.073147
51.820111 124.317445 92.006234
99.364527 118.526819 116.766827
106.176926 127.537559 128.945645
148.696063 93.549775 101.223988
187.376210 103.067699 102.064930
49.870286 202.013995 253.265552
197.270182 90.101024 78.221755
187.248434 102.204862 63.399763
243.478176 141.359779 83.738616
41.219721 119.180304 78.672879
49.007108 115.712132 118.278818
31.260908 118.696442 81.407127
94.933749 131.603728 123.285131
113.087649 143.774758 106.770922
60.666635 85.036172 93.617281
128.913246 170.785127 84.655824
112.124915 168.554647 90.309902
132.617538 83.702225 93.109837
138.505182 71.786314 67.446394
142.049376 134.733749 150.191649
181.998740 91.095218 73.886856
182.522146 56.016045 53.595584
199.475044 150.468008 128.038291
205.111790 143.291424 123.329437
224.303973 149.591192 79.950792
183.549314 139.126657 86.782838
211.351929 97.458850 120.445139
200.710115 99.869916 137.817682
31.333700 89.814460 77.805325
46.678028 126.187314 90.014189
209.182224 166.027837 100.639791
15.348194 164.841389 84.004976
35.872263 125.339369 99.526631
126.608844 122.744106 64.849029
146.436722 126.157200 96.411271
195.866590 145.477105 78.324830
197.497267 150.073267 108.270085
194.343541 140.311250 99.537305
180.019541 96.793403 100.919297
166.561497 141.933147 92.917876
178.298255 117.273979 92.894955
210.581721 157.932075 96.154368
32.649660 147.271010 102.581490
239.320220 183.379758 64.076710
11.974827 139.790045 109.333217
24.624537 147.885002 105.050986
250.791966 135.518700 99.718972
26.190235 186.713020 84.682210
14.125546 180.937611 100.887264
48.281475 174.255494 83.173364
52.392107 111.575358 98.951465
103.860275 170.512803 86.317141
158.969388 182.324862 87.659062
163.853400 196.212313 39.675596
206.893353 218.765400 100.905890
198.803479 216.558242 87.934416
171.493836 171.417855 228.297792
180.152989 163.497626 230.844765
215.744658 138.504404 85.670364
223.830468 161.285361 79.046728
252.703220 130.492682 108.833424
213.356050 136.517701 112.089140
60.502931 148.222207 105.191310
33.250013 176.078456 120.306293
244.578784 139.629616 82.135255
82.679967 167.732172 88.815917
92.570828 166.834653 92.497975
183.025706 191.880460 111.095257
158.701009 196.124391 115.543431
184.553090 162.266258 86.656308
195.885071 161.010491 84.165927
196.837628 165.332043 85.049685
187.570284 211.701931 95.815150
237.921178 161.372981 122.373345
203.337428 184.977082 109.571996
22.113233 156.273877 76.026481
31.990232 167.866249 125.614010
21.395822 153.987220 85.339838
82.590543 144.712390 103.685588
22.484551 217.655257 92.413457
50.332967 242.455842 56.947256
119.142468 193.666569 92.832872
127.101316 193.731641 124.598182
112.002568 204.471171 107.298194
133.355581 198.096757 68.095460
142.314281 163.299765 69.013279
131.448739 195.171589 80.236696
202.202820 172.257225 76.001125
187.718825 189.582156 97.257093
228.794801 241.610545 81.738005
244.927906 202.384511 80.050807
241.385529 166.185383 59.947824
4.971955 156.057045 99.811421
96.715452 193.314539 194.057707
52.994754 209.911254 201.011541
52.775327 196.439437 89.039012
245.330827 199.590379 88.783412
243.235153 192.680156 82.487869
28.927304 223.584409 57.769414
58.434126 237.733579 101.452856
98.616053 208.930451 120.973362
103.568305 225.211887 94.748924
115.138074 201.475677 123.750410
3.024346 43.593533 216.294966
162.020386 211.965818 88.179754
178.136770 191.858409 51.564624
145.996143 229.423667 95.132528
156.638250 225.019145 89.800561
148.941487 197.793439 82.997778
233.271806 231.886195 108.591718
253.455247 230.219913 51.784704
249.677148 187.221608 54.079232
25.961472 214.086454 80.990948
15.326497 229.003893 81.919765
88.056732 178.768481 70.937482
24.874951 222.929398 53.555132
53.065466 216.516632 93.865578
99.316457 222.136289 90.554527
134.860006 200.933833 61.232340
153.658551 239.416273 55.509576
170.076565 246.936754 66.822226
166.604708 212.980506 112.362315
219.639278 250.159106 78.105347
234.144987 231.586778 82.508618
1.987896 213.530647 125.819630
15.425958 231.798544 68.594785
53.847487 241.075872 69.795603
103.824569 252.984138 102.522445
47.657761 245.472456 248.971760
52.117374 18.531826 234.216355
64.623581 230.664350 69.350801
120.958503 217.122285 73.393362
95.764304 228.529496 71.003507
144.102597 253.170683 38.330349
27.349495 242.097736 103.880640
39.571757 224.483336 77.105914
35.625169 220.761584 80.384923
146.870138 204.920310 115.033769
100.061577 244.998110 85.231825
149.563470 225.434048 97.869510
176.821591 253.360628 59.340057
168.504962 246.499526 48.999338
160.245431 7.601149 65.492623
159.217748 203.736410 78.957050
205.031653 236.382455 83.294914
234.527706 252.972552 113.068904
236.563558 21.679394 124.056961
252.091895 12.566313 96.234381
29.829122 251.523263 114.696999
17.547978 1.244375 81.071938
5.631564 19.148995 58.555476
16.753651 7.796332 85.193218
247.728787 4.586433 85.056327
220.661380 12.047457 64.557260
107.310039 38.355749 103.018939
74.596500 48.104953 108.397520
110.084196 72.303886 93.625786
74.198951 238.267887 78.285413
117.714389 238.854929 85.052933
154.804524 4.196663 113.580211
139.941165 235.725769 109.551557
141.806569 250.095569 87.527108
125.913058 243.468694 82.391717
192.184489 238.345717 119.058345
200.552276 4.575673 112.834046
175.812926 252.046413 92.686885
188.224430 244.376234 125.750295
221.797772 17.370260 95.726597
217.861747 227.306645 98.677294
226.754075 51.890562 90.771273
22.592547 5.101141 105.531437
253.302905 50.190654 76.268394
26.070977 15.095704 70.249863
18.456483 8.707195 117.693300
78.159641 11.783300 93.998015
138.828766 10.735169 71.784220
172.423158 7.254317 88.000343
179.722772 52.073624 71.799095
187.039192 62.672561 147.560829
195.969170 47.812473 163.221996
169.127646 15.535218 101.814158
239.246458 27.807442 89.926603
198.243414 21.694165 88.816953
236.713868 52.361145 78.520643
36.089027 65.196127 93.323789
47.075715 46.092284 94.046382
49.328848 31.194454 77.800829
54.231303 43.764100 123.729369
85.672351 56.482236 125.572359
33.480722 85.448986 84.314837
58.138929 47.469259 97.856947
115.859138 11.244190 113.956365
92.888872 41.437366 100.307120
112.621251 41.059500 101.091777
80.433609 38.717837 110.008754
75.567981 21.376443 108.863497
130.290789 26.021609 109.240121
120.314808 39.897090 88.893089
95.098563 76.134032 66.909197
176.572051 73.626166 97.696416
180.823009 80.489837 114.159935
211.347252 13.206701 111.063873
153.249087 30.731410 67.362790
126.770204 16.290965 70.140121
240.986411 246.211431 108.025269
236.063501 249.205053 95.060983
237.339849 43.689739 51.371478
20.038441 63.627283 35.203176
69.961429 74.889882 104.138059
19.620285 127.756858 83.698501
245.320154 41.540634 113.913836
2.121798 29.653447 112.584980
77.244673 254.388222 112.602972
82.578135 3.210049 103.299710
77.042572 39.023083 116.381457
80.743745 50.038569 106.837437
105.106093 34.314491 100.454930
106.590850 25.929644 109.747838
119.713935 87.842268 92.339652
137.639113 252.040356 97.657773
148.062319 104.056385 76.722685
124.622862 97.882246 73.628281
54.558948 115.017991 90.595746
39.054832 116.339251 104.033492
62.066637 93.468468 87.657486
98.382450 76.680320 81.390669
74.331966 45.565445 67.891186
149.418853 67.958824 101.686376
99.315085 91.927875 104.482646
94.476971 108.917505 123.223869
174.093843 54.524040 115.858929
155.639042 104.710387 65.297255
174.282943 55.630660 92.475903
193.012752 40.705321 100.921328
193.657557 133.134853 91.366574
204.939659 132.137549 111.195403
153.295215 20.281702 53.594285
232.808305 66.071808 66.647024
173.214857 62.364160 105.855447
186.231226 66.108707 98.807334
236.217497 69.805025 64.133873
250.095349 108.997121 77.850221
1.074665 103.666360 76.048659
20.617494 83.160192 26.993298
20.727373 74.883901 80.990922
36.681272 88.161288 66.215298
49.720416 40.702301 91.160552
108.429277 197.996909 216.717684
103.869471 67.103447 81.992386
124.029957 72.286821 97.753926
59.332610 99.950650 72.927850
122.610328 59.345059 88.380098
166.847020 100.801811 71.667096
194.004433 125.886516 112.444940
187.530971 145.637303 117.241089
177.997273 65.171800 100.389191
237.740453 46.951678 79.019668
14.093563 109.798313 80.486348
13.485091 99.865974 66.865862
40.366723 117.073521 93.195188
253.651034 114.366432 86.100741
51.234356 169.941817 120.641214
81.379428 185.968766 117.212609
116.895196 88.763245 86.336245
86.732581 94.183691 113.556346
73.550151 102.535162 101.197137
82.420931 124.509361 64.756391
164.011416 90.052919 71.203405
190.831065 113.514188 84.135836
211.553031 134.579808 99.015119
183.137138 117.539974 121.955428
174.088484 77.665210 108.044990
161.130111 77.034576 89.545545
230.587798 121.009661 105.060901
18.283963 110.089197 84.928383
253.912721 81.857504 100.420607
24.092446 92.277330 82.962518
109.055777 108.335181 120.813033
82.812570 94.718841 103.874268
104.580091 87.480228 99.392474
122.654047 99.014433 104.605421
105.867957 115.278348 106.506767
151.505752 95.549511 147.949160
159.695393 78.955376 131.701033
203.049632 113.999669 120.683805
211.066503 101.114240 109.672108
169.721482 171.062531 125.469690
187.902860 170.478209 126.277630
236.326765 86.755266 82.099173
217.957278 140.532963 85.465184
231.275594 158.869768 97.541630
249.748153 125.459375 105.799495
229.965121 127.435685 110.676824
9.671015 113.930901 73.303892
237.697068 94.797140 112.449211
27.226154 154.170209 78.177576
81.486440 173.046655 74.843902
89.673125 44.862373 236.921598
144.418052 107.796553 102.242115
133.043505 105.352832 81.451593
189.891498 118.284175 118.068826
166.079340 128.788036 106.479858
194.178737 196.757423 69.860677
192.389021 146.885670 112.287945
197.155061 143.504898 111.547904
182.423059 119.712808 115.731331
171.503731 133.016719 124.976613
215.092963 96.331010 120.406612
215.355838 77.363591 115.787576
204.777533 152.369999 124.114379
207.934836 142.355606 110.446103
137.064621 132.913568 111.895898
227.714016 194.565266 128.412516
253.573681 203.733550 137.452293
26.219123 166.966212 62.107842
57.158715 171.126780 92.889088
36.520699 142.354677 107.797488
59.904843 125.378977 100.262135
90.665497 144.821547 80.040346
112.289540 141.243832 96.456428
88.161534 161.679359 118.466024
131.614428 213.071397 93.619704
130.850469 163.091985 109.105585
136.616223 168.992778 109.227120
127.912633 160.809802 84.942323
178.271239 157.652298 69.175131
21.613949 170.826825 96.496746
56.929450 196.172160 95.713667
8.678262 139.658274 92.681395
21.758824 162.053902 96.222787
55.629469 162.985109 73.960439
105.516564 202.459230 84.694776
40.524446 183.072560 69.157215
54.552876 206.678523 117.873812
143.955009 208.602237 108.236571
123.862150 182.719096 93.027524
126.519356 168.635110 101.363344
152.433082 151.264296 83.600345
167.995986 159.886666 87.478504
186.766827 172.921106 102.356631
220.891513 181.530474 98.324200
238.418067 133.778786 82.312185
26.781611 151.254015 143.192733
20.726306 164.703626 103.462110
26.580481 215.726179 124.200639
45.909781 218.017076 127.581232
50.794757 173.416250 85.756480
35.314185 193.222483 71.941096
50.638651 186.547577 82.028202
109.405630 191.972508 84.756111
139.404059 146.343806 122.864860
128.222892 135.760994 124.494116
161.589377 190.133782 85.224922
174.472445 222.246771 109.410588
161.878454 232.606925 114.277464
169.906674 203.079776 99.689520
167.991767 192.339245 95.365528
151.719023 221.355470 95.567492
199.974500 195.578439 104.197058
227.351468 199.603550 100.438875
226.351332 146.309243 116.492055
229.102690 172.078796 95.058339
24.595905 224.824769 95.439937
20.634841 208.953166 89.833319
49.072195 247.056698 78.396126
52.705274 239.020190 75.722606
37.439027 170.269213 101.298171
22.280417 216.051722 103.049248
21.699167 232.697068 109.182487
54.026454 198.765055 72.229865
85.805170 179.513264 98.107810
109.875890 242.551012 109.112141
93.465805 226.684907 112.955139
188.543799 193.928134 106.039083
176.264174 195.431746 78.989027
158.833988 199.076200 49.077745
200.014482 203.785104 81.103734
186.256757 127.582313 106.005611
194.214057 144.748600 122.211598
194.411905 171.061792 126.097368
218.805330 159.311801 117.231796
253.124242 180.095867 67.150590
10.874120 214.766548 98.336180
20.285609 194.644044 77.022413
231.591782 235.712452 119.674512
241.468812 219.896667 112.791308
165.677929 94.454564 227.005980
174.123374 113.188525 251.750183
96.809450 193.908232 78.143867
105.166140 245.016906 39.191570
92.909013 225.513255 112.895326
98.933678 244.503115 121.016900
110.276350 5.296399 87.260777
106.348381 241.797870 81.336933
216.524253 243.211335 88.726596
205.902417 212.747495 95.419502
180.635114 247.019598 103.331762
175.029320 226.650104 98.273833
171.030822 224.911921 127.454393
199.785412 210.171106 132.126289
210.974068 232.275502 85.194025
251.586041 232.176623 103.011469
246.671869 231.107282 127.587369
51.447340 9.191331 86.767647
50.666905 25.340827 119.565297
135.252049 219.372510 116.681240
112.762220 241.191601 112.643119
75.645883 195.997126 103.297794
74.967943 212.396252 95.825088
97.909776 197.978221 104.975095
98.761993 204.675853 91.749844
152.439378 20.358984 105.089611
161.479316 9.541273 117.129143
137.690645 5.416871 94.202503
159.096504 240.890026 105.478338
166.088449 239.518353 129.169411
234.473786 250.931606 93.907454
170.498108 253.393939 132.348581
239.138238 196.892952 120.543584
117.124956 207.446825 114.227006
77.108291 248.874017 91.322352
103.472196 209.534631 92.455606
146.540205 29.919581 88.211792
177.165176 218.157703 73.206035
204.364508 7.468086 77.679169
182.492644 43.407761 90.669496
181.793980 37.473925 106.265496
233.336989 224.993122 97.144583
222.561585 229.097685 48.266877
55.398282 225.736245 130.300762
60.331875 246.472227 132.086462
39.828298 219.683065 76.326722
9.187727 246.984523 79.079110
7.169542 242.170038 104.543872
77.936254 51.239002 91.349033
130.936506 209.646220 203.028357
156.950073 207.712775 187.932418
99.301101 253.148731 106.262886
120.003451 4.685726 87.765943
113.071407 25.185952 82.171730
119.135016 246.696170 105.815449
154.986479 60.053439 112.012671
158.465389 52.282848 95.037773
183.719460 46.183045 96.756250
225.973934 13.118791 101.677155
201.039103 253.926529 114.252890
3.474163 8.400560 82.153798
19.424930 49.610817 117.055935
1.277663 28.664433 113.158921
15.957498 32.955095 115.843851
30.185808 226.688609 104.748119
31.528919 239.688120 96.171084
45.631317 42.792724 103.766047
80.278425 10.068883 250.063953
127.117698 51.767995 89.635352
154.717477 28.316372 66.436323
135.491475 223.621892 66.050595
183.170555 16.881084 67.126002
11.855426 219.705870 98.089611
226.579689 17.516605 112.809094
224.785891 37.970611 101.494629
241.324839 40.886166 107.816987
59.330654 51.315745 105.284450
44.786134 78.976100 135.566116
66.971738 22.138022 102.112793
43.031494 51.795329 85.918872
83.682440 89.491956 98.735086
79.790126 27.348512 89.592870
141.256130 18.415961 84.677084
185.773545 45.621093 71.918528
200.768170 50.188589 81.144632
159.534574 69.420173 88.081560
13.317703 80.839329 110.330933
59.639602 0.200371 76.001539
80.335057 109.833912 254.827839
41.930629 55.142979 104.117815
