xlink_x	xlink_y	xlink_z
199.6134	38.8627	241.9831
126.7909	232.6867	95.7681
35.9464	84.0818	33.4954
1.2416	78.4844	135.1776
206.0400	73.1731	54.4856
35.5538	153.8107	12.6542
98.5929	31.3885	136.5354
235.5921	211.1949	126.2810
203.4680	168.7424	166.5358
28.3561	97.0366	227.5653
145.4671	210.6815	1.9491
215.1581	111.0370	204.7321
7.5995	210.7576	75.7679
141.9812	240.8709	194.8339
42.9662	66.3416	79.3710
188.6463	83.3475	9.8923
11.8010	71.4597	91.7454
183.6842	151.2391	70.1652
25.8520	74.4164	170.2639
134.8365	161.0834	124.1588
47.8839	3.0925	117.0463
190.6830	75.5047	13.7320
195.6701	25.7932	204.1916
205.0208	236.5688	109.5102
215.2262	67.1732	93.4735
34.8603	45.8098	7.6524
199.1559	255.1408	212.5548
56.3730	75.2605	42.5331
63.0347	10.0772	124.0292
52.8268	98.2932	79.6806
64.9356	192.2762	45.3824
202.9213	163.3623	0.0364
152.5019	162.9308	106.5938
117.2897	236.7998	73.8310
96.1558	190.0487	65.4893
195.2674	123.9491	99.9203
204.9559	78.7828	52.9704
89.6031	193.0196	148.4001
10.0856	173.3748	22.2686
112.6068	189.0576	59.7857
147.8734	240.3684	93.6858
69.5754	35.2847	160.1170
72.0476	172.1972	73.7937
18.5887	116.9644	139.5009
216.6881	77.2639	107.7540
254.6289	166.7129	95.0306
2.0636	232.0438	57.2973
170.7022	11.3280	7.7868
161.6260	180.6979	255.8737
180.5376	210.5421	240.8664
7.4377	233.3045	175.3068
97.2178	27.2558	206.8718
124.7986	70.1312	45.4516
139.5706	234.4751	120.6804
105.1921	103.3260	78.7721
191.7176	197.7771	177.9463
116.2182	35.7353	66.1825
21.5005	90.4028	146.7732
84.4683	237.6428	53.3731
195.7052	206.4157	182.2405
115.7619	206.4599	27.1924
104.6750	82.6663	86.2084
116.9918	13.0085	140.1805
36.6941	123.1785	50.6342
93.5548	183.3440	239.7046
199.9198	12.1753	111.1953
155.2021	243.6131	219.3592
40.4509	224.9718	232.6278
166.3749	151.7732	70.5201
245.0815	130.8536	220.5849
120.1658	109.4135	164.9197
182.6737	238.8109	228.3956
47.0682	211.2574	67.4520
18.9745	151.6977	103.8844
175.4057	46.5428	153.5798
38.2657	182.3244	136.2707
11.9598	193.4438	220.8601
137.3430	53.4515	61.3498
89.3869	219.4294	223.4966
92.9428	95.5072	192.0848
142.0770	223.7077	183.9153
43.1665	104.6269	92.9718
169.7585	157.7068	26.1286
243.4858	80.1894	97.1932
249.5687	42.8636	60.6201
193.5216	9.8329	101.9618
131.6098	219.6082	92.2693
136.6828	226.0484	237.8345
200.7569	174.4630	167.7159
140.9394	255.5157	238.6832
33.7222	49.1351	80.2658
26.7883	162.8813	80.2236
1.4853	94.8626	111.4341
244.8797	94.6243	141.4319
159.3823	179.8696	221.2836
125.8669	87.5040	148.7928
137.6359	248.2295	101.0881
4.0080	157.9455	128.0185
158.9741	182.2247	254.0252
223.0351	217.3293	97.7163
221.6575	171.7389	251.9549
85.5167	9.1894	112.6241
108.8716	92.7623	240.1572
33.8351	35.6634	231.8373
164.5304	97.7965	31.3302
198.4865	185.3385	56.3992
45.2356	72.4989	247.2803
15.0333	42.9470	147.1963
50.8647	21.7725	97.7002
237.6916	77.4748	126.4288
170.0465	164.1274	98.3966
154.3758	83.2188	232.4384
218.1105	152.0579	175.9979
113.0291	62.0966	13.6760
90.5649	226.8637	58.0381
80.5479	39.5804	220.7794
194.6047	32.6719	120.6461
197.6735	87.9639	91.3256
179.0959	75.9658	3.8752
103.9392	231.6127	248.6918
56.4610	187.1962	19.2502
8.4056	156.8947	105.6022
196.6259	188.9953	106.8952
17.6865	28.1448	41.0064
182.5575	206.3475	118.6167
157.0923	7.9952	39.9823
240.9039	62.7378	88.3910
47.5525	83.8068	25.5103
91.8589	129.7335	49.0763
116.9031	178.2709	3.9681
176.4258	55.4214	235.9670
225.9818	168.2411	143.1789
124.1929	249.7341	235.6507
72.1538	91.1323	216.1702
151.2851	21.0086	188.2500
78.3712	173.9115	112.6297
180.9255	41.2158	244.3093
28.3593	181.8624	54.2258
188.2045	39.2928	121.3549
201.4727	6.4683	169.7101
154.5400	221.7995	93.0363
248.1363	232.7492	90.9727
93.6095	74.8774	8.9448
240.4533	214.1692	207.0809
38.8733	46.3449	112.7799
229.8319	237.7336	21.7774
208.1457	19.5672	118.0155
165.3330	103.2420	104.9969
115.7999	244.3285	48.8112
123.8975	201.2684	55.7049
191.2963	140.5331	114.7070
96.2584	223.6095	22.7509
44.5882	47.0437	20.0394
213.5975	111.8956	114.7163
98.9828	90.8310	117.7458
40.7045	54.1460	140.7908
110.2459	160.5745	246.4827
250.8700	247.5454	109.4102
206.2427	113.6982	182.8912
169.3090	227.1005	144.5661
119.5043	86.1393	123.2920
247.3953	9.1717	255.2296
161.8330	149.0820	87.9040
212.4351	1.8951	229.7593
223.2675	98.6711	100.4469
240.5299	246.1258	237.6596
85.4595	92.4571	192.4875
91.5688	190.3511	242.7439
248.6163	167.6646	203.0032
210.1853	4.7105	74.1002
37.5885	19.9498	178.6450
206.3900	70.2049	15.4543
121.5053	75.6378	53.8478
216.4283	104.2481	212.7073
246.4954	119.0401	27.8643
110.4478	188.7507	231.8669
149.1402	5.5178	193.4133
169.1260	115.4173	199.7703
20.7802	195.2036	222.8813
255.5886	162.3401	28.4173
61.3536	54.9413	29.5537
222.4837	129.2079	15.4118
152.3932	192.2188	134.5487
191.2109	174.4895	217.5651
160.9416	89.1101	132.5567
238.6202	2.8801	8.1091
184.8322	224.3212	160.0616
57.8538	100.9340	159.5750
45.6803	215.0031	123.7695
71.0881	163.4274	76.1484
210.8559	15.9322	32.1597
168.0059	235.7597	50.0222
220.1177	68.6238	106.7882
141.6422	32.4903	250.1690
135.8973	210.6337	197.5352
46.7030	170.4856	78.1320
232.1865	162.8332	40.3070
207.8265	7.5265	247.6225
30.3958	14.4076	225.8543
242.2233	202.1054	71.0855
31.4038	190.4519	178.9131
66.4757	181.0850	13.8267
246.6578	1.9245	107.6197
181.0986	8.4749	148.0128
122.9650	96.4564	145.5933
142.1225	35.2796	56.8628
250.1916	58.0927	202.1664
3.4612	209.1512	56.6734
51.2380	83.6757	137.9578
72.5041	137.3360	195.3021
37.1764	0.4922	194.7672
191.8926	76.9461	187.6312
113.1531	0.7621	49.1771
197.1892	18.5738	30.4145
111.5826	49.8516	144.8218
150.1919	108.9059	161.9150
237.8736	85.5248	238.7749
45.0052	168.0164	69.9482
236.9343	200.1373	232.5336
143.7768	9.5215	47.9440
195.4780	7.4855	114.1635
124.9747	148.5170	39.7279
215.7603	189.8388	153.4547
245.3129	11.5953	3.5896
132.2058	133.8004	123.7436
243.7857	59.3290	40.4394
182.8180	43.2966	64.1882
106.1878	13.4984	154.6570
30.1597	236.2010	119.9509
124.9370	69.0584	84.4616
128.0715	187.9489	29.5866
76.4431	187.4511	9.0217
193.8686	141.3289	53.8612
48.9400	56.0139	4.5201
110.9048	85.1736	153.4438
228.8898	81.4561	126.6822
240.5176	16.5644	112.2256
86.2885	9.8280	90.6092
116.7473	213.6493	56.8071
41.6721	149.8543	62.7850
2.8910	36.4114	3.4663
184.4963	251.6531	62.3758
40.2408	249.2336	145.1767
161.8312	41.2060	245.4558
83.1035	45.9216	124.8300
3.0777	239.6646	47.1504
141.1449	40.5008	122.8944
139.0505	255.3774	102.1122
135.9094	230.1989	56.7121
140.7784	82.0770	199.1781
131.7871	47.5455	111.0663
106.8041	246.3723	40.8700
87.2653	185.0036	57.8650
70.8748	248.8387	226.9291
139.8292	226.1900	179.5957
126.8356	244.4688	94.6360
136.0907	168.5394	150.6676
15.0672	99.9834	3.6244
41.2224	227.6803	58.6005
135.9512	231.9718	75.4991
129.4185	217.5522	83.9003
25.8773	13.4052	180.0563
226.9471	176.9240	248.8756
108.6613	42.3422	32.2602
124.9879	72.6097	255.9834
126.2249	88.7747	225.4887
43.8820	1.0114	131.1011
217.3410	218.1027	225.5540
148.4483	171.3598	67.7658
200.6846	231.1959	27.8972
91.5777	47.3916	154.2211
36.8589	175.9078	165.5245
197.8281	8.5765	80.6581
11.2876	64.7567	238.5534
44.5881	77.3772	9.9261
227.7639	145.1398	117.5715
185.2479	193.0773	110.8626
242.7311	223.8772	231.6693
165.9182	37.3261	95.0335
169.8645	203.7592	154.3862
44.1579	246.6831	20.5645
152.4458	215.6279	127.9897
83.5055	242.5332	50.6850
138.1131	100.3788	114.3073
209.0892	36.1173	105.5223
6.4032	89.0415	111.2195
183.9063	41.1097	52.5363
191.9955	110.8610	222.4719
73.0156	197.9005	114.1255
61.2971	158.7495	123.4479
209.6287	32.2080	42.4500
76.5472	4.4711	120.4622
31.0634	231.7782	195.2364
58.9085	53.5848	51.1802
220.5351	66.2581	81.8421
186.5537	60.3808	50.2903
100.5021	68.4282	137.3645
15.0260	17.7959	240.9470
82.2050	47.0916	149.9364
28.0610	162.8293	56.8468
158.2273	237.2981	17.4183
66.2407	114.6426	112.1011
252.0025	41.0056	46.8242
216.6790	2.8926	157.0083
22.5470	206.4984	121.9825
146.1235	139.9564	196.9121
32.4525	216.7047	124.5685
14.4974	154.2958	222.9772
226.4232	208.4462	208.6890
167.0156	28.8165	49.2609
113.6571	51.9387	136.9497
146.8784	75.4672	64.4361
50.1082	251.1362	248.8936
172.0392	11.7253	18.7947
189.2675	2.2619	85.3097
99.7573	86.9746	115.8642
178.1827	118.6725	29.6389
228.9997	123.8989	253.9193
91.8569	187.4383	218.9412
160.3668	78.6227	224.0155
6.0359	118.3105	135.9755
132.2979	127.1388	112.1867
204.6150	66.5060	136.3704
68.9583	9.8070	131.9121
123.1687	7.2938	19.6274
82.6851	246.1238	129.3563
196.8041	28.1751	166.5024
148.8730	133.4602	185.2448
86.6587	164.0571	120.7485
87.9429	22.1190	115.3838
175.6148	160.5073	20.8930
74.0086	247.8481	44.7312
193.5259	130.2774	4.1241
51.5048	84.5261	223.5603
100.5732	77.6514	189.6713
80.7657	13.7974	16.9700
98.6500	38.8683	41.6108
40.9567	246.7810	100.6116
172.2155	123.5929	51.4610
74.2121	137.3601	170.4333
173.4867	92.6063	175.1249
201.6825	117.6265	173.2338
9.7631	103.2256	159.9716
121.7478	183.3571	79.5007
8.5592	202.8222	214.5960
134.6757	122.8489	211.9061
129.9143	167.0934	114.5894
17.8428	241.5925	61.3612
181.4642	146.5586	53.1227
48.5310	149.7660	142.8944
53.3357	181.0729	205.5173
20.1275	82.6229	78.7416
80.7938	135.4142	23.7320
143.2761	18.4421	26.5722
214.8228	92.5727	17.2019
47.9148	21.5524	95.3869
178.1251	152.4411	32.3257
10.5313	79.0014	82.6105
71.1595	141.6266	68.2686
33.4907	204.2847	219.9781
151.2098	202.7350	249.7193
86.3716	112.3131	213.5620
45.7669	44.6496	4.6804
94.7128	104.2251	205.1621
228.6782	114.5712	110.2152
224.4206	210.2615	81.3960
206.4579	64.9515	179.3593
201.8706	41.8917	30.1075
140.0749	95.3481	88.2354
186.1186	79.7630	157.8551
131.8112	106.1086	127.9336
232.3351	28.2747	142.2577
249.1892	93.0947	94.1993
12.1627	72.2174	17.8828
142.7366	221.8738	182.2965
176.9091	12.4586	149.4446
62.3405	255.1344	111.6959
225.7191	214.5570	197.4603
218.8786	82.9832	234.2256
160.8259	230.4511	205.6406
14.9638	90.4065	82.8369
91.2118	3.0994	13.7884
21.7387	4.4745	250.0491
39.3039	29.2153	189.3466
109.2132	109.0191	59.3568
186.5836	248.4199	46.6738
82.9881	60.3844	15.6353
6.8760	211.6817	70.1634
208.8789	9.1180	10.4474
23.8940	23.1460	198.3533
95.4389	65.8081	144.4407
61.7015	92.3902	45.1017
129.1267	90.6273	88.0451
30.4656	208.9274	117.3737
62.0137	255.2558	173.0934
144.1022	139.9077	163.2528
135.1629	137.2202	29.0442
69.8096	153.3715	87.1009
1.7960	83.2590	25.4233
79.6848	72.8293	204.4942
93.0549	132.5706	60.2897
11.9805	235.3981	157.4445
164.3781	202.5829	173.9847
90.3959	244.7172	193.2550
119.8134	69.7859	7.5189
39.3579	212.6678	4.5091
220.4948	127.2747	174.5791
84.6785	153.3350	190.6478
179.9199	75.0887	39.8136
236.9244	240.5953	65.8956
209.3399	160.9376	250.5327
174.6591	143.0112	199.5504
89.3473	212.7453	112.8584
43.2460	174.6777	146.1800
143.7057	20.8595	7.5813
94.4818	130.6151	153.6160
239.7298	80.2424	227.7969
228.0059	0.3924	137.7529
71.4727	226.7383	31.7302
22.7491	179.0773	12.0374
34.1816	215.0195	32.5402
218.7580	161.0018	22.3998
105.4089	26.4580	16.3994
170.3165	18.2060	80.9288
196.8922	87.5743	124.1241
109.4953	187.6084	236.5835
204.0213	106.2323	244.3250
37.8289	26.8594	173.4827
131.9496	85.5756	216.7928
114.8140	175.5072	205.2807
237.2710	153.7967	190.5749
164.4246	252.7909	183.2176
129.0712	22.7341	198.2912
219.7235	227.4536	231.6708
159.5063	86.7293	227.4441
14.5231	171.0986	29.0221
241.8757	247.5528	68.1170
248.1631	166.3355	232.0979
155.2071	62.8107	52.3117
218.0780	176.8996	253.6238
32.0545	207.5499	117.0131
248.5852	109.6827	3.5704
249.4691	121.2208	93.9280
117.2251	77.3681	21.6564
97.3903	106.0011	207.4949
225.1918	92.0492	91.4951
25.9138	152.7681	149.7734
149.4732	85.1996	228.4197
127.1629	178.7431	193.8729
8.4529	220.6625	55.8907
184.7596	121.9460	218.7643
145.6693	51.7523	177.0750
4.9919	119.1364	243.5545
205.4441	96.5890	115.1304
210.9730	252.3761	59.6611
247.3820	56.7806	242.4005
127.5096	21.4447	30.0703
180.9230	62.8753	66.4955
27.4373	236.8675	55.1008
251.2238	156.9099	169.1643
37.7499	17.9713	134.8660
165.3942	178.7365	130.2356
99.2995	241.9522	252.2798
202.4605	27.4298	101.2430
79.2144	58.1607	119.9944
22.7536	161.5319	195.0956
3.5446	152.2299	178.4392
3.0305	143.8258	0.8548
148.0156	243.5224	216.1112
37.8893	188.6136	96.3227
238.9290	188.2762	68.9983
250.6133	234.7675	221.7222
175.0582	121.3701	47.8091
96.4489	80.0208	44.4059
42.3824	252.8824	121.0155
106.6945	183.8870	153.3436
178.4699	162.0846	198.5948
133.9940	127.5951	225.8283
57.9417	76.7526	150.9480
131.3059	2.6387	108.3716
27.0828	5.8901	170.0603
196.3563	237.9610	227.7806
40.4841	44.0570	142.5687
222.6450	215.2281	29.2941
50.5217	229.0821	250.3914
32.2642	249.5934	192.5562
160.5902	118.9211	54.3517
172.3034	251.5181	128.4996
10.1913	38.7007	249.6336
71.3185	90.6823	144.0463
110.4969	251.2319	152.7343
102.0008	8.3679	240.7559
126.0676	208.7296	130.5053
71.5207	15.0757	139.2866
64.8507	41.1692	155.6411
60.2330	75.6506	76.4999
35.5686	55.0081	67.8493
144.4009	49.2644	32.7257
147.3899	243.2816	62.6476
0.1392	61.6053	65.0476
28.0490	209.0231	59.5250
157.2497	249.3444	247.5001
67.7404	252.1000	90.3420
133.9601	121.7979	95.1763
5.5099	251.2583	44.7636
62.1163	239.6707	152.6868
77.6944	24.3747	16.6721
205.8841	79.3571	114.4020
25.5344	169.6986	68.9831
243.3487	253.3926	53.2299
148.8979	55.7618	1.1112
189.2889	3.8549	93.9064
13.7574	112.3350	229.1731
49.8852	70.8674	14.2064
128.6918	175.1120	243.1473
53.4042	198.4926	137.1916
89.7146	77.7171	114.6851
231.2685	175.4002	79.0590
124.5053	194.6048	179.4491
237.1060	131.2245	99.0428
177.3051	173.8308	35.1474
239.4671	12.5793	228.6115
0.3935	161.3596	106.7587
48.6093	4.0749	94.1341
233.6978	115.4168	44.9858
199.1837	160.2712	34.4087
133.4288	228.3378	239.6313
73.6485	69.6564	12.1883
103.2586	141.2169	119.6476
224.0807	222.4737	9.4302
170.7552	139.4527	109.7856
62.3641	140.2023	114.4434
204.4460	236.3460	180.9031
147.0062	160.3618	249.5825
2.8521	54.7056	200.7448
93.7200	253.3891	2.3240
168.9658	204.4344	78.8662
58.8376	43.0548	153.3577
131.2301	199.1532	227.8823
140.2850	247.7821	162.7408
158.0711	168.0817	128.2129
172.1788	21.3537	239.9085
222.9042	218.6226	135.2317
70.8236	199.1787	206.6088
118.3364	165.8478	181.9641
90.3238	17.6692	73.4313
240.8782	126.6405	191.0372
65.8180	20.9765	85.6942
251.2594	230.4876	199.6696
96.1080	206.5503	68.5950
217.5117	101.1900	158.6495
167.6866	214.3081	11.9191
162.9490	1.1646	248.6759
22.4095	82.5110	78.3110
7.8898	76.4285	30.3541
253.2837	216.4934	69.5156
13.2331	153.0351	90.9041
88.9960	114.8934	30.8123
226.2680	50.9664	105.9964
104.1300	42.0314	236.2207
176.0091	139.8812	15.5317
127.1942	70.6268	82.1499
174.7141	52.9997	75.1639
177.3059	33.9437	199.3157
165.6275	251.5093	80.8187
139.0204	59.2784	207.1147
243.2324	197.3634	75.3606
36.2423	5.5490	108.6248
247.7696	153.8823	168.6682
93.3759	182.4511	8.3051
131.7111	120.3257	102.7366
216.4524	181.0285	145.0591
51.2399	109.7595	51.6911
4.7150	80.6929	207.8575
6.8853	28.1711	130.1320
38.1736	180.5109	98.1054
193.3601	22.3786	64.8389
57.8352	255.2517	107.6915
91.2908	253.2845	93.5055
69.8613	73.0921	57.1262
224.7457	84.3482	126.8211
124.6690	176.9147	84.9229
209.3847	93.5196	252.4272
61.7407	126.5813	243.1698
161.8157	148.0534	237.0472
154.3914	50.5600	27.6910
242.6168	80.6929	2.1211
214.7052	13.2978	163.7871
77.0529	213.2835	67.5984
68.4013	77.2095	181.6544
12.4891	192.7077	111.9220
159.3433	251.6709	85.0116
198.4257	16.1496	10.9661
88.1847	193.6388	247.1617
222.9756	244.9705	197.9852
217.8284	248.8220	119.0390
67.9376	79.2885	152.8851
60.7406	139.5156	33.1598
122.4789	184.1026	140.9678
42.8132	142.9107	55.8432
91.5707	190.3574	242.7461
226.5923	247.8528	56.9725
221.2193	88.7209	205.7504
138.3999	221.3404	148.4740
220.0390	252.6021	249.7715
22.7744	19.4374	171.5113
167.1487	62.8168	165.4995
37.4371	246.6688	107.5700
57.9695	81.6183	163.4477
130.2596	197.4373	116.3025
144.8020	113.4269	172.5614
30.1603	220.4255	76.3305
242.7595	176.9411	206.3725
36.7916	27.9390	135.9323
170.6205	239.7985	137.2243
249.7893	108.0123	66.1301
68.6814	114.1229	108.7436
187.1909	162.2500	72.3214
97.4515	133.9282	36.2326
127.4291	184.7848	107.1655
178.8250	97.2696	240.2467
249.0046	176.5192	12.8939
110.5376	99.3533	111.3501
242.0224	150.3199	20.3236
160.5373	119.7856	195.7555
84.2102	37.7742	203.1995
178.1905	38.4040	216.9898
87.0412	179.7567	13.8563
161.9982	59.3498	48.8351
222.5812	234.2101	80.8938
167.9057	156.2075	188.0046
44.3716	71.2206	179.7933
138.5658	65.5272	62.2190
73.6439	146.5610	219.6334
117.7416	158.1211	66.3161
136.8430	147.0383	115.9824
158.5260	172.0580	155.6571
65.7942	255.0407	234.9149
156.0762	67.2164	117.5310
113.9803	132.2634	168.4233
146.2689	19.7138	84.7666
148.6423	230.9191	195.7404
234.3861	100.1767	62.8762
8.3092	162.8600	110.0710
211.7670	26.0795	222.3088
238.7484	59.5900	243.4462
94.7080	17.8251	27.0252
87.4653	26.5061	230.3622
139.4051	212.8613	31.1902
232.6034	8.0838	233.0598
23.2053	126.2356	206.6775
13.3467	246.1927	210.6277
65.2468	84.5392	89.1665
229.5474	33.0127	190.0748
124.0259	125.4365	108.0976
187.9398	198.4080	74.5930
80.6882	138.6472	170.7474
121.0466	210.8155	26.8639
97.9673	210.4993	72.9719
72.2758	196.9098	132.3475
60.8148	254.6513	101.7297
10.3019	166.2138	156.1096
163.3753	115.6433	253.6910
54.6705	252.9360	121.2381
154.1951	120.1483	199.7425
251.2641	21.0509	146.3284
9.3889	3.1920	127.4472
141.5561	69.2235	247.3706
27.8888	67.4577	121.5798
216.9354	53.0577	125.9567
135.1342	18.3282	164.8040
167.1591	35.0371	33.5829
143.9268	124.2921	121.7674
14.8509	191.3760	131.1640
162.1521	139.3031	121.4525
143.7454	188.3624	135.1539
206.9361	181.2998	7.8097
49.5892	194.0328	183.5132
221.8674	154.4544	64.8517
168.6732	164.7442	110.9554
110.5217	146.2181	252.6065
2.2528	51.2692	180.3762
171.1748	63.9280	133.0898
162.8206	247.7470	234.0757
241.8344	29.2209	87.8691
209.3366	239.3268	51.5280
217.1429	162.6304	176.8026
191.2278	125.1110	174.5131
174.8657	139.5110	196.4807
63.1346	149.1175	111.7945
83.4776	197.6128	122.8023
98.6132	69.2093	180.8168
117.2749	85.3777	79.8735
53.6602	146.6633	122.9200
246.0761	9.7153	56.2501
88.6642	137.0459	168.6893
188.9122	248.7273	157.3338
240.6705	7.1938	59.7071
210.5545	164.4430	139.9972
14.4075	162.2638	170.5352
218.2632	115.1368	185.1561
59.4701	73.4098	44.2277
85.4973	85.7868	56.0150
7.2739	227.6508	67.5498
218.3125	240.2652	146.3938
54.2759	196.3257	111.4291
89.0802	47.6958	6.6637
25.3126	34.7120	64.9140
214.4917	175.6567	87.9017
79.1319	208.8092	130.5100
121.5099	242.0243	166.5159
17.2932	97.7973	88.6067
17.4812	153.9079	120.2819
203.0091	214.6063	58.3477
126.1125	142.4103	90.7872
173.5788	212.9959	194.3862
105.0952	209.8263	187.8321
132.2102	149.6842	166.0865
181.1101	133.2649	28.1300
231.3428	146.8346	182.7997
60.4813	99.6651	33.1804
123.1176	18.1094	73.6252
3.9810	14.1130	238.6470
84.1309	194.5611	126.9352
0.1662	211.2157	122.4695
6.8008	139.9973	167.1234
117.5125	75.6092	172.3339
120.3427	3.2710	92.8680
27.8173	251.0059	131.8441
244.2725	94.6161	227.6656
163.9479	74.4988	148.0322
141.6756	237.8544	25.3559
232.1779	74.6243	213.0623
147.9747	138.9826	76.7334
3.7395	174.9815	243.0237
110.4025	18.1497	250.8643
30.1831	180.2474	129.6105
39.3316	251.8662	184.8468
18.4908	196.4493	207.4521
204.8877	233.4874	51.8378
210.5162	46.1045	180.6682
221.4470	124.5065	149.1996
130.5655	30.5154	240.7197
66.9051	10.5067	34.2190
128.7928	66.5210	84.0551
133.6234	246.7539	217.9502
236.6610	93.3063	148.9165
118.9203	187.3307	165.8818
147.9048	142.5055	198.4107
166.4452	29.6085	40.7056
189.3640	3.0941	94.7946
251.3133	158.6896	129.9618
177.2616	32.8206	252.8988
101.7504	129.8695	82.5575
98.2820	39.3541	32.8781
122.2027	212.2511	136.9090
68.6180	54.0728	40.7934
46.0713	176.1738	129.2656
218.0844	16.8056	246.9413
99.8604	19.7971	161.3554
29.7684	56.0737	86.2677
209.2476	203.4169	110.3339
249.6893	242.6995	239.1423
156.5206	110.6774	124.6619
54.4904	30.3067	99.0659
217.8223	144.5448	14.3465
153.6568	238.4358	228.9902
237.6375	107.1041	167.8101
108.9365	125.9456	161.4226
29.7844	44.1471	24.7589
205.7510	176.8770	3.8927
143.5097	147.1374	109.1550
52.3961	24.8707	72.5533
19.5363	252.8886	188.5639
25.1808	189.5560	210.3817
135.9286	24.1104	159.5487
153.1836	172.0841	78.0225
0.6084	95.3605	239.0101
143.8086	74.2371	6.6292
99.2523	38.0605	159.7084
143.2797	88.1836	201.9255
160.1302	198.9623	128.2194
65.6237	254.1906	111.3536
42.3939	176.5258	175.3685
195.9579	98.9336	192.1096
24.1268	171.1037	141.5204
142.2201	62.8308	222.7463
111.8537	116.3324	220.2993
168.3440	172.8443	145.0634
158.2278	237.8447	183.4232
228.5441	9.4464	113.1923
244.8947	43.4508	59.8768
168.8412	93.4387	247.5086
85.1343	73.2897	62.2918
244.1961	119.1790	123.4020
98.9068	21.5220	42.6748
13.3534	147.3687	68.0391
143.0805	30.9861	182.3669
162.0893	150.0922	131.8392
140.1776	231.9142	19.5492
166.0120	88.0003	18.8628
84.0205	109.5793	226.8896
198.5569	73.8897	193.2053
123.2706	16.1549	167.6474
98.5339	193.9010	204.2476
67.4687	172.8228	41.0894
211.2841	204.0081	99.9691
149.4705	254.9437	50.1189
131.5687	246.9900	195.4658
161.3293	182.6153	210.4300
198.5816	146.6595	45.3223
100.9961	157.9543	179.3046
60.0749	54.3459	40.6669
159.0927	211.6925	138.5031
14.5450	141.2917	194.8695
187.1278	173.8990	217.3107
233.0982	0.6134	179.9661
114.2164	180.3406	227.9176
98.0426	109.4531	15.4190
220.6015	56.8035	122.0575
191.3392	233.9894	234.6287
60.5797	58.8662	3.3636
111.0550	20.0734	16.2620
5.6089	74.6130	196.5148
185.1139	66.1038	165.3855
36.1271	0.7332	208.2679
94.4380	204.8032	122.5799
248.1280	254.8250	244.8412
10.0782	227.7178	225.2253
6.8022	133.7018	217.8182
124.8936	64.3707	39.3579
119.4271	176.2729	228.9884
10.8165	49.5401	17.6272
116.9145	66.2700	31.2109
122.4503	252.0371	67.7485
176.6483	249.7841	224.5459
46.6437	195.5697	105.9797
171.5376	11.7374	74.0302
238.0461	230.1818	65.7739
138.2126	65.4343	158.0711
123.0478	189.4372	71.7184
101.3743	203.8487	179.2396
198.0813	113.5880	11.5099
172.0551	242.1597	16.9479
21.8405	220.1612	127.5116
104.0915	19.5258	86.6914
255.5276	244.6268	234.6276
160.2411	202.5306	125.5350
243.1547	230.9603	194.6744
38.3606	70.4486	200.1616
53.2190	177.9042	109.8588
128.4489	49.6494	174.4623
166.6087	127.5123	48.3161
39.5063	2.0162	208.6249
164.0725	46.6682	127.3104
72.3661	44.7687	157.1823
178.1506	252.4605	199.7324
142.8563	182.3463	193.7169
33.5032	19.3295	232.2190
14.2393	63.2139	139.8563
251.8510	40.8883	57.8435
128.3322	208.8478	199.1906
90.6164	135.4502	129.4388
167.4655	145.6291	184.3606
73.0726	246.3990	73.4725
191.5694	59.0114	244.6488
141.3180	197.4402	87.2644
82.5454	26.0570	106.3335
77.3966	32.4984	56.5986
68.0304	200.7468	110.4805
5.0563	51.4385	121.0978
3.2722	72.6502	57.8465
55.5205	1.3990	14.1745
156.5215	68.7250	6.1874
135.1080	146.8579	183.5829
104.0845	84.1802	166.3002
20.8766	9.8820	4.9493
96.8168	31.1259	54.4626
199.6648	130.5855	55.3106
1.0104	2.2223	201.5654
197.2382	14.6695	169.5542
53.5219	165.4887	150.1656
232.1112	241.6032	195.0709
157.4232	172.9762	119.3011
182.7898	175.1369	165.6519
35.4426	245.2963	66.6596
46.6278	185.4644	123.1343
202.0041	127.2235	97.4746
7.6425	27.7550	34.8152
141.8823	140.8656	158.6012
165.9833	74.4997	37.3011
215.0606	91.1211	176.7866
183.7684	94.7152	118.4842
97.1983	63.7840	146.3830
106.6954	83.5161	45.0138
151.6552	61.1097	179.1173
190.3149	77.5781	88.4675
20.8896	126.7142	248.8397
58.0564	139.6598	253.1283
52.4061	98.4692	88.6154
139.6436	97.0058	14.2403
201.8037	31.2721	46.0901
96.9146	12.9764	48.3440
149.8680	232.7922	41.6496
128.3505	97.6995	171.4970
168.3488	87.2685	180.2280
195.8126	21.9275	30.3379
168.6656	158.0718	193.2567
214.1786	67.0878	230.8088
172.8237	103.4523	177.3955
77.5856	186.3571	16.3855
223.4667	38.7059	188.4915
112.5972	109.4443	217.2398
157.4037	149.2300	130.0672
254.5165	38.8846	238.6325
40.2498	70.0500	62.8916
13.7316	63.5592	41.6875
118.3971	121.8848	227.2241
44.0821	46.2963	242.5758
29.7874	222.2990	189.1727
134.8134	233.9344	134.8338
100.1969	91.8781	112.1865
162.9325	178.4085	243.2065
76.2940	228.1081	72.3839
245.0996	49.4826	202.4444
96.4743	246.7646	200.6093
232.9872	44.1014	113.2251
81.7283	208.0212	71.4251
38.7001	58.3753	63.3561
52.8675	215.8213	115.0962
113.4917	230.7031	215.7283
190.8590	77.6508	6.9289
